Data/Hora Inclusão,Data/Hora Evento,GNSS UTC Time,IMEI,Sequência,Tipo Mensagem,Máscara Report,Máscara ERI,Tipo Dispositivo,Versão Protocolo,Versão Firmware,Bateria Interna,Alimentação Externa,Analog Input Mode,Analog Input1 Voltage,Digital Input Status,Digital Output Status,Motion Status,Satélites,Duração da Ignição,Precisão GNSS,Velocidade,Azimuth,Altitude,Latitude,Longitude,MCC,MNC,LAC,Cell ID,Hodômetro Atual,Hodômetro Total,Horímetro Atual,Horímetro Total,Motivo Power Off,Motivo Power On,ID,ID Report Type,Comando Customizado,Battery Status,Backup Battery Voltage,Network Type,RAT,Band,IGN Trigger Data,GNSS Trigger Type,Position Report Type,GNSS Signal Status,Linha Original
2025-07-08 10:02:03,2025-07-08 10:02:01,2025-07-08 10:02:00,867488061395116,22004.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,38.0,12534.0,0.0,-,1.0,0.0,22,12.0,-,1.0,11.1,19.0,51.0,-32.219917,-53.040014,724.0,5.0,a05d,08165a0b,0.0,1675.9,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,28.0,0.0,0.0,11.0,,19920
2025-07-08 10:02:28,2025-07-08 10:02:24,2025-07-08 10:02:24,867488061395116,22005.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,38.0,12624.0,0.0,-,1.0,0.0,22,12.0,-,1.0,16.0,344.0,51.0,-32.219101,-53.039495,724.0,5.0,a05d,08165a0b,0.1,1676.0,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,28.0,0.0,0.0,11.0,,19921
2025-07-08 10:02:33,2025-07-08 10:02:30,2025-07-08 10:02:30,867488061395116,22006.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,38.0,12613.0,0.0,-,1.0,0.0,22,12.0,-,1.0,7.6,313.0,51.0,-32.218906,-53.039613,724.0,5.0,a05d,08165a0b,0.1,1676.0,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,28.0,0.0,0.0,11.0,,19922
2025-07-08 10:02:35,2025-07-08 10:02:32,2025-07-08 10:02:32,867488061395116,22007.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,38.0,12613.0,0.0,-,1.0,0.0,22,12.0,-,1.0,9.9,283.0,51.0,-32.21889,-53.039655,724.0,5.0,a05d,08165a0b,0.1,1676.0,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,28.0,0.0,0.0,11.0,,19923
2025-07-08 10:02:38,2025-07-08 10:02:35,2025-07-08 10:02:35,867488061395116,22008.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,38.0,12667.0,0.0,-,1.0,0.0,22,12.0,-,1.0,21.9,242.0,52.0,-32.218917,-53.039785,724.0,5.0,a05d,08165a0b,0.1,1676.0,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,28.0,0.0,0.0,11.0,,19924
2025-07-08 10:04:59,2025-07-08 10:04:50,2025-07-08 10:04:49,867488061395116,22010.0,GTBTC,0x09fe7fbf,,802003.0,0x0a04,0x0a14,38.0,12673.0,0.0,0000,1.0,0.0,22,12.0,-,1.0,66.5,221.0,44.0,-32.237044,-53.062029,724.0,5.0,a05d,08197c0e,3.1,1678.9,0:00:00,0:00:00,-,-,0.0,-,,,,,,,,,,,19926
2025-07-08 10:05:00,2025-07-08 10:04:56,2025-07-08 10:04:55,867488061395116,22012.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,38.0,12607.0,0.0,-,1.0,0.0,22,12.0,-,1.0,72.7,221.0,43.0,-32.237837,-53.062842,724.0,5.0,a05d,08165a0b,3.2,1679.1,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,28.0,0.0,0.0,10.0,,19928
2025-07-08 10:05:39,2025-07-08 10:05:36,2025-07-08 10:05:36,867488061395116,22013.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,70.0,12555.0,0.0,-,1.0,0.0,22,12.0,-,1.0,34.8,260.0,38.0,-32.243324,-53.068746,724.0,5.0,a05d,08197c0e,4.0,1679.9,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,3.0,0.0,0.0,11.0,,19929
2025-07-08 10:05:41,2025-07-08 10:05:38,2025-07-08 10:05:38,867488061395116,22014.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,70.0,12555.0,0.0,-,1.0,0.0,22,12.0,-,1.0,34.1,290.0,38.0,-32.243298,-53.068941,724.0,5.0,a05d,08197c0e,4.0,1679.9,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,3.0,0.0,0.0,11.0,,19930
2025-07-08 10:07:59,2025-07-08 10:07:56,2025-07-08 10:07:55,867488061395116,22016.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,77.0,13849.0,0.0,-,1.0,0.0,22,12.0,-,1.0,40.9,286.0,39.0,-32.237968,-53.083782,724.0,5.0,a05d,08197c0e,5.6,1681.5,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,3.0,0.0,0.0,10.0,,19932
2025-07-08 10:08:42,2025-07-08 10:08:39,2025-07-08 10:08:39,867488061395116,22017.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,78.0,13842.0,0.0,-,1.0,0.0,22,12.0,-,1.0,8.1,237.0,40.0,-32.237252,-53.086742,724.0,5.0,a05d,08197c0e,5.9,1681.7,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,3.0,0.0,0.0,11.0,,19933
2025-07-08 10:08:43,2025-07-08 10:08:40,2025-07-08 10:08:40,867488061395116,22018.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,78.0,13842.0,0.0,-,1.0,0.0,22,12.0,-,1.0,7.9,195.0,40.0,-32.237267,-53.08675,724.0,5.0,a05d,08197c0e,5.9,1681.7,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,3.0,0.0,0.0,11.0,,19934
2025-07-08 10:08:43,2025-07-08 10:08:40,2025-07-08 10:08:40,867488061395116,22018.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,78.0,13842.0,0.0,-,1.0,0.0,22,12.0,-,1.0,7.9,195.0,40.0,-32.237267,-53.08675,724.0,5.0,a05d,08197c0e,5.9,1681.7,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,3.0,0.0,0.0,11.0,,19935
2025-07-08 10:08:45,2025-07-08 10:08:42,2025-07-08 10:08:42,867488061395116,22019.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,78.0,13842.0,0.0,-,1.0,0.0,22,12.0,-,1.0,9.4,136.0,40.0,-32.237306,-53.086729,724.0,5.0,a05d,08197c0d,5.9,1681.7,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,3.0,0.0,0.0,11.0,,19936
2025-07-08 10:08:47,2025-07-08 10:08:44,2025-07-08 10:08:44,867488061395116,22020.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,78.0,13842.0,0.0,-,1.0,0.0,22,12.0,-,1.0,7.5,83.0,40.0,-32.237308,-53.086684,724.0,5.0,a05d,08197c0d,5.9,1681.7,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,3.0,0.0,0.0,11.0,,19937
2025-07-08 10:08:54,2025-07-08 10:08:51,2025-07-08 10:08:51,867488061395116,22021.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,78.0,13600.0,0.0,-,1.0,0.0,22,12.0,-,1.0,8.5,114.0,38.0,-32.237329,-53.086511,724.0,5.0,a05d,08197c0d,5.9,1681.7,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,3.0,0.0,0.0,11.0,,19938
2025-07-08 10:09:18,2025-07-08 10:09:15,2025-07-08 10:09:15,867488061395116,22023.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,78.0,13254.0,0.0,-,1.0,0.0,22,12.0,-,1.0,14.4,159.0,38.0,-32.237494,-53.086019,724.0,5.0,a05d,08197c0d,5.9,1681.8,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,3.0,0.0,0.0,11.0,,19940
2025-07-08 10:09:20,2025-07-08 10:09:17,2025-07-08 10:09:17,867488061395116,22024.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,78.0,13336.0,0.0,-,1.0,0.0,22,12.0,-,1.0,16.5,195.0,37.0,-32.237566,-53.086026,724.0,5.0,a05d,08197c0d,5.9,1681.8,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,3.0,0.0,0.0,11.0,,19941
2025-07-08 10:09:31,2025-07-08 10:09:28,2025-07-08 10:09:28,867488061395116,22025.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,78.0,13449.0,0.0,-,1.0,0.0,22,12.0,-,1.0,14.9,241.0,36.0,-32.238065,-53.08623,724.0,5.0,a05d,08197c0e,6.0,1681.9,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,3.0,0.0,0.0,11.0,,19942
2025-07-08 10:09:33,2025-07-08 10:09:30,2025-07-08 10:09:30,867488061395116,22026.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,78.0,13332.0,0.0,-,1.0,0.0,22,12.0,-,1.0,12.2,278.0,36.0,-32.238071,-53.086305,724.0,5.0,a05d,08197c0e,6.0,1681.9,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,3.0,0.0,0.0,11.0,,19943
2025-07-08 10:09:48,2025-07-08 10:09:45,2025-07-08 10:09:45,867488061395116,22027.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,78.0,13448.0,0.0,-,1.0,0.0,22,12.0,-,1.0,7.8,316.0,38.0,-32.237911,-53.086882,724.0,5.0,a05d,08197c0e,6.1,1681.9,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,3.0,0.0,0.0,11.0,,19944
2025-07-08 10:09:50,2025-07-08 10:09:47,2025-07-08 10:09:47,867488061395116,22028.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,78.0,13448.0,0.0,-,1.0,0.0,22,12.0,-,1.0,11.4,5.0,38.0,-32.237861,-53.086889,724.0,5.0,a05d,08197c0e,6.1,1681.9,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,3.0,0.0,0.0,11.0,,19945
2025-07-08 10:10:06,2025-07-08 10:10:03,2025-07-08 10:10:03,867488061395116,22029.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,78.0,13512.0,0.0,-,1.0,0.0,22,12.0,-,1.0,6.5,40.0,39.0,-32.237321,-53.086697,724.0,5.0,a05d,08197c0d,6.1,1682.0,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,3.0,0.0,0.0,11.0,,19946
2025-07-08 10:10:09,2025-07-08 10:10:06,2025-07-08 10:10:06,867488061395116,22030.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,78.0,13401.0,0.0,-,1.0,0.0,22,12.0,-,1.0,10.1,84.0,39.0,-32.2373,-53.086632,724.0,5.0,a05d,08197c0d,6.1,1682.0,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,3.0,0.0,0.0,11.0,,19947
2025-07-08 10:10:15,2025-07-08 10:10:12,2025-07-08 10:10:12,867488061395116,22031.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,78.0,13487.0,0.0,-,1.0,0.0,22,12.0,-,1.0,18.9,114.0,39.0,-32.237365,-53.08641,724.0,5.0,a05d,08197c0d,6.1,1682.0,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,3.0,0.0,0.0,11.0,,19948
2025-07-08 10:10:22,2025-07-08 10:10:19,2025-07-08 10:10:19,867488061395116,22032.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,78.0,13487.0,0.0,-,1.0,0.0,22,12.0,-,1.0,3.6,301.0,38.0,-32.237393,-53.086291,724.0,5.0,a05d,08197c0d,6.2,1682.1,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,3.0,0.0,0.0,11.0,,19949
2025-07-08 10:10:42,2025-07-08 10:10:39,2025-07-08 10:10:38,867488061395116,22033.0,GTIGF,0x09fe7fbf,,802003.0,0x0a04,0x0a14,78.0,13199.0,0.0,0000,0.0,0.0,12,12.0,531,1.0,0.0,301.0,38.0,-32.237388,-53.086307,724.0,5.0,a05d,08197c0d,6.2,1682.1,0:00:00,0:00:00,-,-,0.0,-,,,,,,,,,,,19950
2025-07-08 10:10:42,2025-07-08 10:10:39,2025-07-08 10:10:38,867488061395116,22034.0,GTSTT,0x09fe7fbf,,802003.0,0x0a04,0x0a14,78.0,13199.0,0.0,0000,0.0,0.0,12,12.0,-,1.0,0.0,301.0,38.0,-32.237388,-53.086307,724.0,5.0,a05d,08197c0d,6.2,1682.1,0:00:00,0:00:00,-,-,0.0,-,,,,,,,,,,,19951
2025-07-08 10:10:43,2025-07-08 10:10:39,2025-07-08 10:10:39,867488061395116,22035.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,78.0,13199.0,0.0,-,0.0,0.0,12,12.0,-,1.0,0.0,301.0,38.0,-32.237388,-53.086307,724.0,5.0,a05d,08197c0d,6.2,1682.1,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,3.0,0.0,0.0,10.0,,19952
2025-07-08 10:11:04,2025-07-08 10:10:39,2025-07-08 10:10:39,867488061395116,22036.0,GTIGL,0x09fe7fbf,,802003.0,0x0a04,0x0a14,78.0,13199.0,0.0,0000,0.0,0.0,12,12.0,-,1.0,0.0,301.0,38.0,-32.237388,-53.086307,724.0,5.0,a05d,08197c0d,6.2,1682.1,0:00:00,0:00:00,-,-,0.0,-,,,,,,,,,1.0,,19953
2025-07-08 10:11:05,2025-07-08 10:10:40,2025-07-08 10:10:40,867488061395116,22037.0,GTSTC,0x09fe7fbf,,802003.0,0x0a04,0x0a14,78.0,13199.0,0.0,0000,0.0,0.0,12,12.0,-,1.0,0.0,301.0,38.0,-32.237388,-53.086307,724.0,5.0,a05d,08197c0d,6.2,1682.1,0:00:00,0:00:00,-,-,0.0,-,,,,,,,,,,,19955
2025-07-08 10:11:24,2025-07-08 10:11:21,2025-07-08 10:11:20,867488061395116,22039.0,GTSTT,0x09fe7fbf,,802003.0,0x0a04,0x0a14,52.0,12874.0,0.0,0000,0.0,0.0,11,12.0,-,1.0,0.0,301.0,38.0,-32.237388,-53.086307,724.0,5.0,a05d,08197c0d,6.2,1682.1,0:00:00,0:00:00,-,-,0.0,-,,,,,,,,,,,19956
2025-07-08 10:13:53,2025-07-08 10:13:50,2025-07-08 10:13:49,867488061395116,22041.0,GTIGN,0x09fe7fbf,,802003.0,0x0a04,0x0a14,43.0,12791.0,0.0,0000,1.0,0.0,22,12.0,190,1.0,0.0,301.0,38.0,-32.237388,-53.086307,724.0,5.0,a05d,08197c0d,0.0,1682.1,0:00:00,0:00:00,-,-,0.0,-,,,,,,,,,,,19958
2025-07-08 10:13:53,2025-07-08 10:13:50,2025-07-08 10:13:49,867488061395116,22042.0,GTSTT,0x09fe7fbf,,802003.0,0x0a04,0x0a14,43.0,12791.0,0.0,0000,1.0,0.0,22,12.0,-,1.0,0.0,301.0,38.0,-32.237388,-53.086307,724.0,5.0,a05d,08197c0d,0.0,1682.1,0:00:00,0:00:00,-,-,0.0,-,,,,,,,,,,,19959
2025-07-08 10:13:54,2025-07-08 10:13:50,2025-07-08 10:13:50,867488061395116,22043.0,GTIGL,0x09fe7fbf,,802003.0,0x0a04,0x0a14,43.0,12791.0,0.0,0000,1.0,0.0,22,12.0,-,1.0,0.0,301.0,38.0,-32.237388,-53.086307,724.0,5.0,a05d,08197c0d,0.0,1682.1,0:00:00,0:00:00,-,-,0.0,-,,,,,,,,,0.0,,19960
2025-07-08 10:13:57,2025-07-08 10:13:54,2025-07-08 10:13:54,867488061395116,22044.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,43.0,12791.0,0.0,-,1.0,0.0,22,12.0,-,1.0,0.0,281.0,38.0,-32.237388,-53.086307,724.0,5.0,a05d,08197c0d,0.0,1682.1,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,3.0,0.0,0.0,10.0,,19961
2025-07-08 10:14:07,2025-07-08 10:14:04,2025-07-08 10:14:04,867488061395116,22045.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,43.0,12628.0,0.0,-,1.0,0.0,22,12.0,-,1.0,5.4,14.0,39.0,-32.237386,-53.08631,724.0,5.0,a05d,08197c0d,0.0,1682.1,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,3.0,0.0,0.0,11.0,,19962
2025-07-08 10:14:09,2025-07-08 10:14:06,2025-07-08 10:14:06,867488061395116,22046.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,43.0,12628.0,0.0,-,1.0,0.0,22,12.0,-,1.0,5.9,337.0,39.0,-32.237355,-53.086324,724.0,5.0,a05d,08197c0d,0.0,1682.1,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,3.0,0.0,0.0,11.0,,19963
2025-07-08 10:14:11,2025-07-08 10:14:08,2025-07-08 10:14:08,867488061395116,22047.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,43.0,12628.0,0.0,-,1.0,0.0,22,12.0,-,1.0,4.7,305.0,39.0,-32.237335,-53.086349,724.0,5.0,a05d,08197c0d,0.0,1682.1,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,3.0,0.0,0.0,11.0,,19964
2025-07-08 10:14:24,2025-07-08 10:14:21,2025-07-08 10:14:21,867488061395116,22048.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,42.0,12606.0,0.0,-,1.0,0.0,22,12.0,-,1.0,8.9,260.0,40.0,-32.237246,-53.086689,724.0,5.0,a05d,08197c0d,0.0,1682.1,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,3.0,0.0,0.0,11.0,,19965
2025-07-08 10:14:25,2025-07-08 10:14:22,2025-07-08 10:14:22,867488061395116,22049.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,42.0,12606.0,0.0,-,1.0,0.0,22,12.0,-,1.0,10.2,227.0,40.0,-32.237262,-53.086711,724.0,5.0,a05d,08197c0d,0.0,1682.1,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,3.0,0.0,0.0,11.0,,19966
2025-07-08 10:14:26,2025-07-08 10:14:23,2025-07-08 10:14:23,867488061395116,22050.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,42.0,12606.0,0.0,-,1.0,0.0,22,12.0,-,1.0,12.2,195.0,39.0,-32.237287,-53.086723,724.0,5.0,a05d,08197c0d,0.0,1682.1,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,3.0,0.0,0.0,11.0,,19967
2025-07-08 10:16:53,2025-07-08 10:16:50,2025-07-08 10:16:49,867488061395116,22052.0,GTBTC,0x09fe7fbf,,802003.0,0x0a04,0x0a14,42.0,11941.0,0.0,0000,1.0,0.0,22,12.0,-,1.0,0.0,195.0,38.0,-32.237689,-53.086801,724.0,5.0,a05d,08197c0d,0.1,1682.1,0:00:00,0:00:00,-,-,0.0,-,,,,,,,,,,,19969
2025-07-08 10:16:58,2025-07-08 10:16:55,2025-07-08 10:16:54,867488061395116,22053.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,42.0,11824.0,0.0,-,1.0,0.0,22,12.0,-,1.0,0.0,195.0,38.0,-32.237689,-53.086801,724.0,5.0,a05d,08197c0d,0.1,1682.1,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,3.0,0.0,0.0,10.0,,19970
2025-07-08 10:17:54,2025-07-08 10:17:51,2025-07-08 10:17:51,867488061395116,22055.0,GTSTT,0x09fe7fbf,,802003.0,0x0a04,0x0a14,70.0,11809.0,0.0,0000,1.0,0.0,21,12.0,-,1.0,0.0,195.0,38.0,-32.237689,-53.086801,724.0,5.0,a05d,08197c0d,0.1,1682.1,0:00:00,0:00:00,-,-,0.0,-,,,,,,,,,,,19972
2025-07-08 10:18:08,2025-07-08 10:18:05,2025-07-08 10:18:05,867488061395116,22056.0,GTSTT,0x09fe7fbf,,802003.0,0x0a04,0x0a14,71.0,11893.0,0.0,0000,1.0,0.0,22,12.0,-,1.0,0.0,195.0,38.0,-32.237689,-53.086801,724.0,5.0,a05d,08197c0d,0.1,1682.1,0:00:00,0:00:00,-,-,0.0,-,,,,,,,,,,,19973
2025-07-08 10:18:57,2025-07-08 10:18:53,2025-07-08 10:18:52,867488061395116,22057.0,GTSTT,0x09fe7fbf,,802003.0,0x0a04,0x0a14,74.0,11815.0,0.0,0000,1.0,0.0,21,12.0,-,1.0,0.0,195.0,38.0,-32.237689,-53.086801,724.0,5.0,a05d,08197c0d,0.1,1682.1,0:00:00,0:00:00,-,-,0.0,-,,,,,,,,,,,19974
2025-07-08 10:19:28,2025-07-08 10:19:25,2025-07-08 10:19:24,867488061395116,22059.0,GTSTT,0x09fe7fbf,,802003.0,0x0a04,0x0a14,74.0,11895.0,0.0,0000,1.0,0.0,22,12.0,-,1.0,0.0,195.0,38.0,-32.237689,-53.086801,724.0,5.0,a05d,08197c0d,0.1,1682.1,0:00:00,0:00:00,-,-,0.0,-,,,,,,,,,,,19976
2025-07-08 10:20:19,2025-07-08 10:19:55,2025-07-08 10:19:54,867488061395116,22060.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,75.0,11873.0,0.0,-,1.0,0.0,22,12.0,-,1.0,0.0,195.0,38.0,-32.237689,-53.086801,724.0,5.0,a05d,08197c0d,0.1,1682.1,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,3.0,0.0,0.0,10.0,,19977
2025-07-08 10:20:39,2025-07-08 10:20:36,2025-07-08 10:20:35,867488061395116,22061.0,GTIGF,0x09fe7fbf,,802003.0,0x0a04,0x0a14,75.0,11873.0,0.0,0000,0.0,0.0,12,12.0,407,1.0,0.0,195.0,38.0,-32.237689,-53.086801,724.0,5.0,a05d,08197c0d,0.1,1682.1,0:00:00,0:00:00,-,-,0.0,-,,,,,,,,,,,19978
2025-07-08 10:20:39,2025-07-08 10:20:36,2025-07-08 10:20:35,867488061395116,22062.0,GTSTT,0x09fe7fbf,,802003.0,0x0a04,0x0a14,75.0,11873.0,0.0,0000,0.0,0.0,12,12.0,-,1.0,0.0,195.0,38.0,-32.237689,-53.086801,724.0,5.0,a05d,08197c0d,0.1,1682.1,0:00:00,0:00:00,-,-,0.0,-,,,,,,,,,,,19979
2025-07-08 10:20:39,2025-07-08 10:20:36,2025-07-08 10:20:35,867488061395116,22063.0,GTIGN,0x09fe7fbf,,802003.0,0x0a04,0x0a14,75.0,11873.0,0.0,0000,1.0,0.0,22,12.0,0,1.0,0.0,195.0,38.0,-32.237689,-53.086801,724.0,5.0,a05d,08197c0d,0.0,1682.1,0:00:00,0:00:00,-,-,0.0,-,,,,,,,,,,,19980
2025-07-08 10:20:40,2025-07-08 10:20:36,2025-07-08 10:20:35,867488061395116,22064.0,GTSTT,0x09fe7fbf,,802003.0,0x0a04,0x0a14,75.0,11873.0,0.0,0000,1.0,0.0,22,12.0,-,1.0,0.0,195.0,38.0,-32.237689,-53.086801,724.0,5.0,a05d,08197c0d,0.0,1682.1,0:00:00,0:00:00,-,-,0.0,-,,,,,,,,,,,19981
2025-07-08 10:20:41,2025-07-08 10:20:37,2025-07-08 10:20:36,867488061395116,22065.0,GTIGL,0x09fe7fbf,,802003.0,0x0a04,0x0a14,75.0,11873.0,0.0,0000,1.0,0.0,22,12.0,-,1.0,0.0,195.0,38.0,-32.237689,-53.086801,724.0,5.0,a05d,08197c0d,0.0,1682.1,0:00:00,0:00:00,-,-,0.0,-,,,,,,,,,1.0,,19982
2025-07-08 10:20:41,2025-07-08 10:20:37,2025-07-08 10:20:36,867488061395116,22066.0,GTIGL,0x09fe7fbf,,802003.0,0x0a04,0x0a14,75.0,11873.0,0.0,0000,1.0,0.0,22,12.0,-,1.0,0.0,195.0,38.0,-32.237689,-53.086801,724.0,5.0,a05d,08197c0d,0.0,1682.1,0:00:00,0:00:00,-,-,0.0,-,,,,,,,,,0.0,,19983
2025-07-08 10:20:42,2025-07-08 10:20:37,2025-07-08 10:20:36,867488061395116,22067.0,GTSTC,0x09fe7fbf,,802003.0,0x0a04,0x0a14,75.0,11873.0,0.0,0000,1.0,0.0,22,12.0,-,0.0,0.0,195.0,38.0,-32.237689,-53.086801,724.0,5.0,a05d,08197c0d,0.0,1682.1,0:00:00,0:00:00,-,-,0.0,-,,,,,,,,,,,19984
2025-07-08 10:20:44,2025-07-08 10:20:41,2025-07-08 10:20:40,867488061395116,22068.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,75.0,11788.0,0.0,-,1.0,0.0,22,12.0,-,1.0,0.0,195.0,38.0,-32.237689,-53.086801,724.0,5.0,a05d,08197c0d,0.0,1682.1,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,3.0,0.0,0.0,10.0,,19985
2025-07-08 10:20:57,2025-07-08 10:20:54,2025-07-08 10:20:53,867488061395116,22069.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,70.0,12593.0,0.0,-,1.0,0.0,22,12.0,-,1.0,10.0,229.0,36.0,-32.237883,-53.086928,724.0,5.0,a05d,08197c0d,0.0,1682.2,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,3.0,0.0,0.0,11.0,,19986
2025-07-08 10:20:58,2025-07-08 10:20:56,2025-07-08 10:20:55,867488061395116,22070.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,68.0,12593.0,0.0,-,1.0,0.0,22,12.0,-,1.0,9.6,262.0,35.0,-32.2379,-53.086982,724.0,5.0,a05d,08197c0d,0.0,1682.2,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,3.0,0.0,0.0,11.0,,19987
2025-07-08 10:21:33,2025-07-08 10:21:30,2025-07-08 10:21:30,867488061395116,22072.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,49.0,12599.0,0.0,-,1.0,0.0,22,12.0,-,1.0,12.5,228.0,35.0,-32.237543,-53.08855,724.0,5.0,a05d,08197c0d,0.2,1682.3,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,3.0,0.0,0.0,11.0,,19989
2025-07-08 10:21:36,2025-07-08 10:21:33,2025-07-08 10:21:33,867488061395116,22073.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,49.0,12599.0,0.0,-,1.0,0.0,22,12.0,-,1.0,21.2,193.0,35.0,-32.237658,-53.088617,724.0,5.0,a05d,08197c0d,0.2,1682.3,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,3.0,0.0,0.0,11.0,,19990
2025-07-08 10:21:56,2025-07-08 10:21:53,2025-07-08 10:21:53,867488061395116,22074.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,47.0,13104.0,0.0,-,1.0,0.0,22,12.0,-,1.0,15.7,224.0,31.0,-32.238843,-53.089159,724.0,5.0,a05d,08197c0f,0.3,1682.5,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,3.0,0.0,0.0,11.0,,19991
