data/hora inclusão,data/hora evento,gnss utc time,imei,sequência,tipo mensagem,máscara report,máscara eri,tipo dispositivo,versão protocolo,versão firmware,bateria interna,alimentação externa,analog input mode,analog input1 voltage,digital input status,digital output status,motion status,satélites,duração da ignição,precisão gnss,velocidade,azimuth,altitude,latitude,longitude,mcc,mnc,lac,cell id,hodômetro atual,hodômetro total,horímetro atual,horímetro total,motivo power off,motivo power on,id,id report type,comando customizado,battery status,backup battery voltage,network type,rat,band,ign trigger data,gnss trigger type,position report type,gnss signal status,linha_arquivo,linha_arquivo_original
2025-07-07 07:26:21,2025-07-07 07:26:19,2025-07-07 07:24:02,867488061438379,11672.0,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,12505,0000,-,00,00,11,10,-,01,0.0,49,832,-22.943469,-47.029986,0724,0010,c3c7,0dbd4217,0.0,4434.7,0:00:00,0:00:00,-,-,0,-,,,,,04,3,00000000,00,10,,22243,22243
2025-07-07 08:26:21,2025-07-07 08:26:19,2025-07-07 08:24:10,867488061438379,11733.0,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,12501,0000,-,00,00,11,10,-,01,0.0,49,832,-22.943469,-47.029986,0724,0010,c3c7,0dbd4217,0.0,4434.7,0:00:00,0:00:00,-,-,0,-,,,,,04,3,00000000,00,10,,22274,22274
2025-07-07 09:26:21,2025-07-07 09:26:19,2025-07-07 09:23:59,867488061438379,11794.0,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,12502,0000,-,00,00,11,11,-,01,0.0,49,832,-22.943469,-47.029986,0724,0010,c3c7,0dbd4217,0.0,4434.7,0:00:00,0:00:00,-,-,0,-,,,,,04,3,00000000,00,10,,22305,22305
2025-07-07 10:26:21,2025-07-07 10:26:19,2025-07-07 10:24:30,867488061438379,11855.0,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,12496,0000,-,00,00,11,12,-,01,0.0,49,832,-22.943469,-47.029986,0724,0010,c3c7,0dbd4217,0.0,4434.7,0:00:00,0:00:00,-,-,0,-,,,,,04,3,00000000,00,10,,22336,22336
2025-07-07 11:26:21,2025-07-07 11:26:19,2025-07-07 11:23:53,867488061438379,11916.0,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,12422,0000,-,00,00,11,11,-,01,0.0,49,832,-22.943469,-47.029986,0724,0010,c3c7,0dbd4217,0.0,4434.7,0:00:00,0:00:00,-,-,0,-,,,,,04,3,00000000,00,10,,22367,22367
2025-07-07 12:26:21,2025-07-07 12:26:19,2025-07-07 12:24:03,867488061438379,11977.0,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,12515,0000,-,00,00,11,9,-,01,0.0,49,832,-22.943469,-47.029986,0724,0010,c3c7,0dbd4217,0.0,4434.7,0:00:00,0:00:00,-,-,0,-,,,,,04,3,00000000,00,10,,22398,22398
2025-07-07 13:26:21,2025-07-07 13:26:19,2025-07-07 13:24:27,867488061438379,12038.0,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,12519,0000,-,00,00,11,12,-,01,0.0,49,832,-22.943469,-47.029986,0724,0010,c3c7,0dbd4217,0.0,4434.7,0:00:00,0:00:00,-,-,0,-,,,,,04,3,00000000,00,10,,22429,22429
2025-07-07 14:26:22,2025-07-07 14:26:19,2025-07-07 14:24:00,867488061438379,12099.0,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,12518,0000,-,00,00,11,9,-,01,0.0,49,832,-22.943469,-47.029986,0724,0010,c3c7,0dbd4217,0.0,4434.7,0:00:00,0:00:00,-,-,0,-,,,,,04,3,00000000,00,10,,22460,22460
2025-07-07 15:26:22,2025-07-07 15:26:19,2025-07-07 15:23:55,867488061438379,12160.0,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,12465,0000,-,00,00,11,12,-,01,0.0,49,832,-22.943469,-47.029986,0724,0010,c3c7,0dbd4217,0.0,4434.7,0:00:00,0:00:00,-,-,0,-,,,,,04,3,00000000,00,10,,22491,22491
2025-07-07 16:26:22,2025-07-07 16:26:19,2025-07-07 16:24:03,867488061438379,12221.0,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,12536,0000,-,00,00,11,7,-,01,0.0,49,832,-22.943469,-47.029986,0724,0010,c3c7,0dbd4217,0.0,4434.7,0:00:00,0:00:00,-,-,0,-,,,,,04,3,00000000,00,10,,22522,22522
2025-07-07 17:26:22,2025-07-07 17:26:19,2025-07-07 17:24:00,867488061438379,12282.0,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,12535,0000,-,00,00,11,8,-,01,0.0,49,832,-22.943469,-47.029986,0724,0010,c3c7,0dbd4217,0.0,4434.7,0:00:00,0:00:00,-,-,0,-,,,,,04,3,00000000,00,10,,22554,22554
2025-07-07 18:26:22,2025-07-07 18:26:19,2025-07-07 18:24:06,867488061438379,12343.0,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,12539,0000,-,00,00,11,8,-,01,0.0,49,832,-22.943469,-47.029986,0724,0010,c3c7,0dbd4217,0.0,4434.7,0:00:00,0:00:00,-,-,0,-,,,,,04,3,00000000,00,10,,22585,22585
2025-07-07 19:26:22,2025-07-07 19:26:19,2025-07-07 19:24:49,867488061438379,12404.0,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,12530,0000,-,00,00,11,11,-,01,0.0,49,832,-22.943469,-47.029986,0724,0010,c3c7,0dbd4217,0.0,4434.7,0:00:00,0:00:00,-,-,0,-,,,,,04,3,00000000,00,10,,22616,22616
2025-07-07 20:26:22,2025-07-07 20:26:19,2025-07-07 20:24:26,867488061438379,12465.0,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,12527,0000,-,00,00,11,12,-,01,0.0,49,832,-22.943469,-47.029986,0724,0010,c3c7,0dbd4217,0.0,4434.7,0:00:00,0:00:00,-,-,0,-,,,,,04,3,00000000,00,10,,22647,22647
2025-07-07 21:26:22,2025-07-07 21:26:19,2025-07-07 21:23:56,867488061438379,12526.0,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,12490,0000,-,00,00,11,9,-,01,0.0,49,832,-22.943469,-47.029986,0724,0010,c3c7,0dbd4217,0.0,4434.7,0:00:00,0:00:00,-,-,0,-,,,,,04,3,00000000,00,10,,22678,22678
2025-07-07 22:26:22,2025-07-07 22:26:19,2025-07-07 22:24:03,867488061438379,12587.0,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,12520,0000,-,00,00,11,9,-,01,0.0,49,832,-22.943469,-47.029986,0724,0010,c3c7,0dbd4217,0.0,4434.7,0:00:00,0:00:00,-,-,0,-,,,,,04,3,00000000,00,10,,22709,22709
2025-07-07 23:26:22,2025-07-07 23:26:19,2025-07-07 23:24:36,867488061438379,12648.0,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,12411,0000,-,00,00,11,9,-,01,0.0,49,832,-22.943469,-47.029986,0724,0010,c3c7,0dbd4217,0.0,4434.7,0:00:00,0:00:00,-,-,0,-,,,,,04,3,00000000,00,10,,22740,22740
2025-07-08 00:26:22,2025-07-08 00:26:19,2025-07-08 00:23:59,867488061438379,12709.0,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,12515,0000,-,00,00,11,7,-,01,0.0,49,832,-22.943469,-47.029986,0724,0010,c3c7,0dbd4217,0.0,4434.7,0:00:00,0:00:00,-,-,0,-,,,,,04,3,00000000,00,10,,22771,22771
2025-07-08 01:26:22,2025-07-08 01:26:19,2025-07-08 01:24:06,867488061438379,12770.0,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,12514,0000,-,00,00,11,6,-,01,0.0,49,832,-22.943469,-47.029986,0724,0010,c3c7,0dbd4217,0.0,4434.7,0:00:00,0:00:00,-,-,0,-,,,,,04,3,00000000,00,10,,22802,22802
2025-07-08 02:26:22,2025-07-08 02:26:19,2025-07-08 02:24:27,867488061438379,12831.0,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,12510,0000,-,00,00,11,11,-,01,0.0,49,832,-22.943469,-47.029986,0724,0010,c3c7,0dbd4217,0.0,4434.7,0:00:00,0:00:00,-,-,0,-,,,,,04,3,00000000,00,10,,22833,22833
2025-07-08 02:44:02,2025-07-08 02:43:28,2025-07-08 02:24:27,867488061438379,12850.0,GTPDP,0x09fe7fbf,,802003,0x0a04,0x0a14,100,12507,0000,0000,00,00,11,11,-,00,0.0,49,832,-22.943469,-47.029986,0724,0010,c3c7,0dbd4217,0.0,4434.7,0:00:00,0:00:00,-,-,0,-,,,,,,,,,,,22843,22843
2025-07-08 03:26:22,2025-07-08 03:26:19,2025-07-08 03:23:57,867488061438379,12893.0,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,12473,0000,-,00,00,11,8,-,01,0.0,49,832,-22.943469,-47.029986,0724,0010,c3c7,0dbd4217,0.0,4434.7,0:00:00,0:00:00,-,-,0,-,,,,,04,3,00000000,00,10,,22865,22865
2025-07-08 04:26:22,2025-07-08 04:26:19,2025-07-08 04:24:00,867488061438379,12954.0,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,12502,0000,-,00,00,11,8,-,01,0.0,49,832,-22.943469,-47.029986,0724,0010,c3c7,0dbd4217,0.0,4434.7,0:00:00,0:00:00,-,-,0,-,,,,,04,3,00000000,00,10,,22896,22896
2025-07-08 05:26:22,2025-07-08 05:26:19,2025-07-08 05:24:30,867488061438379,13015.0,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,12354,0000,-,00,00,11,9,-,01,0.0,49,832,-22.943469,-47.029986,0724,0010,c3c7,0dbd4217,0.0,4434.7,0:00:00,0:00:00,-,-,0,-,,,,,04,3,00000000,00,10,,22927,22927
2025-07-08 06:26:22,2025-07-08 06:26:19,2025-07-08 06:24:27,867488061438379,13076.0,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,12386,0000,-,00,00,11,10,-,01,0.0,49,832,-22.943469,-47.029986,0724,0010,c3c7,0dbd4217,0.0,4434.7,0:00:00,0:00:00,-,-,0,-,,,,,04,3,00000000,00,10,,22958,22958
2025-07-08 07:26:22,2025-07-08 07:26:19,2025-07-08 07:24:23,867488061438379,13137.0,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,12485,0000,-,00,00,11,12,-,01,0.0,49,832,-22.943469,-47.029986,0724,0010,c3c7,0dbd4217,0.0,4434.7,0:00:00,0:00:00,-,-,0,-,,,,,04,3,00000000,00,10,,22989,22989
2025-07-08 08:26:22,2025-07-08 08:26:19,2025-07-08 08:24:24,867488061438379,13198.0,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,12368,0000,-,00,00,11,12,-,01,0.0,49,832,-22.943469,-47.029986,0724,0010,c3c7,0dbd4217,0.0,4434.7,0:00:00,0:00:00,-,-,0,-,,,,,04,3,00000000,00,10,,23020,23020
2025-07-08 09:26:23,2025-07-08 09:26:19,2025-07-08 09:24:13,867488061438379,13257.0,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,12477,0000,-,00,00,11,12,-,01,0.0,49,832,-22.943469,-47.029986,0724,0010,c3c7,0dbd4217,0.0,4434.7,0:00:00,0:00:00,-,-,0,-,,,,,04,3,00000000,00,10,,23050,23050
2025-07-08 10:26:23,2025-07-08 10:26:19,2025-07-08 10:24:22,867488061438379,13318.0,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,12484,0000,-,00,00,11,12,-,01,0.0,49,832,-22.943469,-47.029986,0724,0010,c3c7,0dbd4217,0.0,4434.7,0:00:00,0:00:00,-,-,0,-,,,,,04,3,00000000,00,10,,23081,23081
2025-07-08 11:26:23,2025-07-08 11:26:19,2025-07-08 11:24:24,867488061438379,13379.0,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,12488,0000,-,00,00,11,9,-,01,0.0,49,832,-22.943469,-47.029986,0724,0010,c3c7,0dbd4217,0.0,4434.7,0:00:00,0:00:00,-,-,0,-,,,,,04,3,00000000,00,10,,23112,23112
2025-07-08 12:26:23,2025-07-08 12:26:19,2025-07-08 12:23:56,867488061438379,13440.0,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,12479,0000,-,00,00,11,11,-,01,0.0,49,832,-22.943469,-47.029986,0724,0010,c3c7,0dbd4217,0.0,4434.7,0:00:00,0:00:00,-,-,0,-,,,,,04,3,00000000,00,10,,23143,23143
2025-07-08 13:26:23,2025-07-08 13:26:19,2025-07-08 13:24:31,867488061438379,13501.0,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,12496,0000,-,00,00,11,12,-,01,0.0,49,832,-22.943469,-47.029986,0724,0010,c3c7,0dbd4217,0.0,4434.7,0:00:00,0:00:00,-,-,0,-,,,,,04,3,00000000,00,10,,23174,23174
2025-07-08 14:26:23,2025-07-08 14:26:19,2025-07-08 14:23:58,867488061438379,13562.0,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,12499,0000,-,00,00,11,11,-,01,0.0,49,832,-22.943469,-47.029986,0724,0010,c3c7,0dbd4217,0.0,4434.7,0:00:00,0:00:00,-,-,0,-,,,,,04,3,00000000,00,10,,23205,23205
2025-07-08 15:26:23,2025-07-08 15:26:19,2025-07-08 15:24:04,867488061438379,13623.0,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,12506,0000,-,00,00,11,12,-,01,0.0,49,832,-22.943469,-47.029986,0724,0010,c3c7,0dbd4217,0.0,4434.7,0:00:00,0:00:00,-,-,0,-,,,,,04,3,00000000,00,10,,23236,23236
2025-07-08 16:26:23,2025-07-08 16:26:19,2025-07-08 16:24:33,867488061438379,13684.0,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,12507,0000,-,00,00,11,11,-,01,0.0,49,832,-22.943469,-47.029986,0724,0010,c3c7,0dbd4217,0.0,4434.7,0:00:00,0:00:00,-,-,0,-,,,,,04,3,00000000,00,10,,23267,23267
2025-07-08 17:26:23,2025-07-08 17:26:19,2025-07-08 17:23:59,867488061438379,13745.0,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,12507,0000,-,00,00,11,12,-,01,0.0,49,832,-22.943469,-47.029986,0724,0010,c3c7,0dbd4217,0.0,4434.7,0:00:00,0:00:00,-,-,0,-,,,,,04,3,00000000,00,10,,23298,23298
2025-07-08 18:26:23,2025-07-08 18:26:19,2025-07-08 18:24:02,867488061438379,13806.0,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,12512,0000,-,00,00,11,8,-,01,0.0,49,832,-22.943469,-47.029986,0724,0010,c3c7,0dbd4217,0.0,4434.7,0:00:00,0:00:00,-,-,0,-,,,,,04,3,00000000,00,10,,23329,23329
2025-07-08 19:26:23,2025-07-08 19:26:19,2025-07-08 19:24:37,867488061438379,13867.0,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,12498,0000,-,00,00,11,12,-,01,0.0,49,832,-22.943469,-47.029986,0724,0010,c3c7,0dbd4217,0.0,4434.7,0:00:00,0:00:00,-,-,0,-,,,,,04,3,00000000,00,10,,23360,23360
2025-07-08 20:26:23,2025-07-08 20:26:19,2025-07-08 20:24:27,867488061438379,13928.0,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,12434,0000,-,00,00,11,11,-,01,0.0,49,832,-22.943469,-47.029986,0724,0010,c3c7,0dbd4217,0.0,4434.7,0:00:00,0:00:00,-,-,0,-,,,,,04,3,00000000,00,10,,23391,23391
2025-07-08 21:26:23,2025-07-08 21:26:19,2025-07-08 21:24:13,867488061438379,13989.0,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,12502,0000,-,00,00,11,9,-,01,0.0,49,832,-22.943469,-47.029986,0724,0010,c3c7,0dbd4217,0.0,4434.7,0:00:00,0:00:00,-,-,0,-,,,,,04,3,00000000,00,10,,23422,23422
2025-07-08 22:26:23,2025-07-08 22:26:19,2025-07-08 22:24:08,867488061438379,14050.0,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,12501,0000,-,00,00,11,9,-,01,0.0,49,832,-22.943469,-47.029986,0724,0010,c3c7,0dbd4217,0.0,4434.7,0:00:00,0:00:00,-,-,0,-,,,,,04,3,00000000,00,10,,23453,23453
2025-07-08 23:26:23,2025-07-08 23:26:19,2025-07-08 23:24:36,867488061438379,14111.0,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,12494,0000,-,00,00,11,9,-,01,0.0,49,832,-22.943469,-47.029986,0724,0010,c3c7,0dbd4217,0.0,4434.7,0:00:00,0:00:00,-,-,0,-,,,,,04,3,00000000,00,10,,23485,23485
2025-07-09 00:26:24,2025-07-09 00:26:19,2025-07-09 00:24:06,867488061438379,14172.0,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,12490,0000,-,00,00,11,9,-,01,0.0,49,832,-22.943469,-47.029986,0724,0010,c3c7,0dbd4217,0.0,4434.7,0:00:00,0:00:00,-,-,0,-,,,,,04,3,00000000,00,10,,23516,23516
2025-07-09 01:26:24,2025-07-09 01:26:19,2025-07-09 01:24:37,867488061438379,14233.0,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,12484,0000,-,00,00,11,9,-,01,0.0,49,832,-22.943469,-47.029986,0724,0010,c3c7,0dbd4217,0.0,4434.7,0:00:00,0:00:00,-,-,0,-,,,,,04,3,00000000,00,10,,23547,23547
2025-07-09 02:26:24,2025-07-09 02:26:19,2025-07-09 02:23:54,867488061438379,14294.0,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,12475,0000,-,00,00,11,9,-,01,0.0,49,832,-22.943469,-47.029986,0724,0010,c3c7,0dbd4217,0.0,4434.7,0:00:00,0:00:00,-,-,0,-,,,,,04,3,00000000,00,10,,23578,23578
2025-07-09 03:26:24,2025-07-09 03:26:19,2025-07-09 03:24:36,867488061438379,14355.0,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,12473,0000,-,00,00,11,11,-,01,0.0,49,832,-22.943469,-47.029986,0724,0010,c3c7,0dbd4217,0.0,4434.7,0:00:00,0:00:00,-,-,0,-,,,,,04,3,00000000,00,10,,23609,23609
2025-07-09 04:26:24,2025-07-09 04:26:19,2025-07-09 04:24:08,867488061438379,14416.0,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,12387,0000,-,00,00,11,10,-,01,0.0,49,832,-22.943469,-47.029986,0724,0010,c3c7,0dbd4217,0.0,4434.7,0:00:00,0:00:00,-,-,0,-,,,,,04,3,00000000,00,10,,23640,23640
2025-07-09 05:26:24,2025-07-09 05:26:19,2025-07-09 05:23:59,867488061438379,14477.0,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,12396,0000,-,00,00,11,9,-,01,0.0,49,832,-22.943469,-47.029986,0724,0010,c3c7,0dbd4217,0.0,4434.7,0:00:00,0:00:00,-,-,0,-,,,,,04,3,00000000,00,10,,23671,23671
2025-07-09 06:26:24,2025-07-09 06:26:19,2025-07-09 06:24:45,867488061438379,14538.0,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,12467,0000,-,00,00,11,11,-,01,0.0,49,832,-22.943469,-47.029986,0724,0010,c3c7,0dbd4217,0.0,4434.7,0:00:00,0:00:00,-,-,0,-,,,,,04,3,00000000,00,10,,23702,23702
2025-07-09 07:26:24,2025-07-09 07:26:19,2025-07-09 07:25:03,867488061438379,14599.0,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,12457,0000,-,00,00,11,10,-,01,0.0,49,832,-22.943469,-47.029986,0724,0010,c3c7,0dbd4217,0.0,4434.7,0:00:00,0:00:00,-,-,0,-,,,,,04,3,00000000,00,10,,23733,23733
2025-07-09 08:26:24,2025-07-09 08:26:19,2025-07-09 08:24:08,867488061438379,14660.0,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,12462,0000,-,00,00,11,12,-,01,0.0,49,832,-22.943469,-47.029986,0724,0010,c3c7,0dbd4217,0.0,4434.7,0:00:00,0:00:00,-,-,0,-,,,,,04,3,00000000,00,10,,23764,23764
2025-07-09 09:26:24,2025-07-09 09:26:19,2025-07-09 09:24:23,867488061438379,14721.0,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,12456,0000,-,00,00,11,12,-,01,0.0,49,832,-22.943469,-47.029986,0724,0010,c3c7,0dbd4217,0.0,4434.7,0:00:00,0:00:00,-,-,0,-,,,,,04,3,00000000,00,10,,23795,23795
2025-07-09 10:26:24,2025-07-09 10:26:19,2025-07-09 10:24:06,867488061438379,14782.0,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,12460,0000,-,00,00,11,12,-,01,0.0,49,832,-22.943469,-47.029986,0724,0010,c3c7,0dbd4217,0.0,4434.7,0:00:00,0:00:00,-,-,0,-,,,,,04,3,00000000,00,10,,23826,23826
2025-07-09 11:26:24,2025-07-09 11:26:19,2025-07-09 11:23:57,867488061438379,14843.0,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,12462,0000,-,00,00,11,8,-,01,0.0,49,832,-22.943469,-47.029986,0724,0010,c3c7,0dbd4217,0.0,4434.7,0:00:00,0:00:00,-,-,0,-,,,,,04,3,00000000,00,10,,23857,23857
2025-07-09 12:26:24,2025-07-09 12:26:19,2025-07-09 12:24:25,867488061438379,14904.0,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,12470,0000,-,00,00,11,12,-,01,0.0,49,832,-22.943469,-47.029986,0724,0010,c3c7,0dbd4217,0.0,4434.7,0:00:00,0:00:00,-,-,0,-,,,,,04,3,00000000,00,10,,23889,23889
2025-07-09 13:26:24,2025-07-09 13:26:19,2025-07-09 13:24:27,867488061438379,14965.0,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,12471,0000,-,00,00,11,12,-,01,0.0,49,832,-22.943469,-47.029986,0724,0010,c3c7,0dbd4217,0.0,4434.7,0:00:00,0:00:00,-,-,0,-,,,,,04,3,00000000,00,10,,23920,23920
2025-07-09 14:26:24,2025-07-09 14:26:19,2025-07-09 14:24:04,867488061438379,15026.0,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,12473,0000,-,00,00,11,10,-,01,0.0,49,832,-22.943469,-47.029986,0724,0010,c3c7,0dbd4217,0.0,4434.7,0:00:00,0:00:00,-,-,0,-,,,,,04,3,00000000,00,10,,23951,23951
2025-07-09 15:26:24,2025-07-09 15:26:19,2025-07-09 15:24:32,867488061438379,15087.0,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,12368,0000,-,00,00,11,11,-,01,0.0,49,832,-22.943469,-47.029986,0724,0010,c3c7,0dbd4217,0.0,4434.7,0:00:00,0:00:00,-,-,0,-,,,,,04,3,00000000,00,10,,23982,23982
2025-07-09 16:26:24,2025-07-09 16:26:19,2025-07-09 16:23:55,867488061438379,15148.0,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,12447,0000,-,00,00,11,8,-,01,0.0,49,832,-22.943469,-47.029986,0724,0010,c3c7,0dbd4217,0.0,4434.7,0:00:00,0:00:00,-,-,0,-,,,,,04,3,00000000,00,10,,24017,24017
2025-07-09 17:26:24,2025-07-09 17:26:19,2025-07-09 17:24:04,867488061438379,15209.0,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,12483,0000,-,00,00,11,10,-,01,0.0,49,832,-22.943469,-47.029986,0724,0010,c3c7,0dbd4217,0.0,4434.7,0:00:00,0:00:00,-,-,0,-,,,,,04,3,00000000,00,10,,24048,24048
2025-07-09 18:26:24,2025-07-09 18:26:19,2025-07-09 18:23:59,867488061438379,15270.0,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,12366,0000,-,00,00,11,10,-,01,0.0,49,832,-22.943469,-47.029986,0724,0010,c3c7,0dbd4217,0.0,4434.7,0:00:00,0:00:00,-,-,0,-,,,,,04,3,00000000,00,10,,24079,24079
2025-07-09 19:26:25,2025-07-09 19:26:19,2025-07-09 19:24:54,867488061438379,15329.0,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,12480,0000,-,00,00,11,11,-,01,0.0,49,832,-22.943469,-47.029986,0724,0010,c3c7,0dbd4217,0.0,4434.7,0:00:00,0:00:00,-,-,0,-,,,,,04,3,00000000,00,10,,24110,24110
2025-07-09 20:26:25,2025-07-09 20:26:19,2025-07-09 20:23:58,867488061438379,15390.0,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,12474,0000,-,00,00,11,12,-,01,0.0,49,832,-22.943469,-47.029986,0724,0010,c3c7,0dbd4217,0.0,4434.7,0:00:00,0:00:00,-,-,0,-,,,,,04,3,00000000,00,10,,24141,24141
2025-07-09 21:26:25,2025-07-09 21:26:19,2025-07-09 21:24:24,867488061438379,15451.0,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,12468,0000,-,00,00,11,11,-,01,0.0,49,832,-22.943469,-47.029986,0724,0010,c3c7,0dbd4217,0.0,4434.7,0:00:00,0:00:00,-,-,0,-,,,,,04,3,00000000,00,10,,24172,24172
2025-07-09 22:26:25,2025-07-09 22:26:19,2025-07-09 22:23:56,867488061438379,15512.0,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,12453,0000,-,00,00,11,9,-,01,0.0,49,832,-22.943469,-47.029986,0724,0010,c3c7,0dbd4217,0.0,4434.7,0:00:00,0:00:00,-,-,0,-,,,,,04,3,00000000,00,10,,24203,24203
2025-07-09 23:26:25,2025-07-09 23:26:19,2025-07-09 23:23:55,867488061438379,15573.0,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,12463,0000,-,00,00,11,9,-,01,0.0,49,832,-22.943469,-47.029986,0724,0010,c3c7,0dbd4217,0.0,4434.7,0:00:00,0:00:00,-,-,0,-,,,,,04,3,00000000,00,10,,24234,24234
2025-07-10 00:26:25,2025-07-10 00:26:19,2025-07-10 00:24:00,867488061438379,15634.0,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,12453,0000,-,00,00,11,10,-,01,0.0,49,832,-22.943469,-47.029986,0724,0010,c3c7,0dbd4217,0.0,4434.7,0:00:00,0:00:00,-,-,0,-,,,,,04,3,00000000,00,10,,24265,24265
2025-07-10 01:26:25,2025-07-10 01:26:19,2025-07-10 01:24:50,867488061438379,15695.0,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,12455,0000,-,00,00,11,10,-,01,0.0,49,832,-22.943469,-47.029986,0724,0010,c3c7,0dbd4217,0.0,4434.7,0:00:00,0:00:00,-,-,0,-,,,,,04,3,00000000,00,10,,24296,24296
2025-07-10 02:26:25,2025-07-10 02:26:19,2025-07-10 02:24:01,867488061438379,15756.0,GTERI,0x09fe3fbf,0x00028102,802003,0x0a04,0x0a14,100,12453,0000,-,00,00,11,7,-,01,0.0,49,832,-22.943469,-47.029986,0724,0010,c3c7,0dbd4217,0.0,4434.7,0:00:00,0:00:00,-,-,0,-,,,,,04,3,00000000,00,10,,24327,24327
