data/hora inclusão,data/hora evento,gnss utc time,imei,sequência,tipo mensagem,máscara report,máscara eri,tipo dispositivo,versão protocolo,versão firmware,bateria interna,alimentação externa,analog input mode,analog input1 voltage,digital input status,digital output status,motion status,satélites,duração da ignição,precisão gnss,velocidade,azimuth,altitude,latitude,longitude,mcc,mnc,lac,cell id,hodômetro atual,hodômetro total,horímetro atual,horímetro total,motivo power off,motivo power on,id,id report type,comando customizado,battery status,backup battery voltage,network type,rat,band,ign trigger data,gnss trigger type,position report type,gnss signal status,linha original,linha_arquivo_original
2025-07-15 07:52:23,2025-07-15 07:52:11,2025-07-15 07:52:11,867488061395116,28008.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,70.0,13949.0,0.0,-,1.0,0.0,22,12.0,-,1.0,49.7,19.0,141.0,-31.730153,-52.834682,724.0,5.0,4df1,00004e80,20.4,1893.0,0:00:00,0:00:00,-,-,0.0,-,,,,,1.0,850.0,0.0,0.0,11.0,,25935,6340
2025-07-15 07:52:30,2025-07-15 07:52:18,2025-07-15 07:52:18,867488061395116,28009.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,70.0,13949.0,0.0,-,1.0,0.0,22,12.0,-,1.0,14.9,349.0,139.0,-31.72966,-52.834489,724.0,5.0,4df1,00004e80,20.4,1893.1,0:00:00,0:00:00,-,-,0.0,-,,,,,1.0,850.0,0.0,0.0,11.0,,25936,6341
2025-07-15 07:52:32,2025-07-15 07:52:20,2025-07-15 07:52:20,867488061395116,28010.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,70.0,13949.0,0.0,-,1.0,0.0,22,12.0,-,1.0,16.8,312.0,139.0,-31.729594,-52.83454,724.0,5.0,4df1,00004e80,20.4,1893.1,0:00:00,0:00:00,-,-,0.0,-,,,,,1.0,850.0,0.0,0.0,11.0,,25937,6342
2025-07-15 07:54:26,2025-07-15 07:52:22,2025-07-15 07:52:22,867488061395116,28011.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,70.0,13949.0,0.0,-,1.0,0.0,22,12.0,-,1.0,24.3,277.0,139.0,-31.72956,-52.834652,724.0,5.0,4df1,00004e80,20.4,1893.1,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,5.0,0.0,0.0,11.0,,25940,6343
2025-07-15 07:54:26,2025-07-15 07:53:13,2025-07-15 07:53:12,867488061395116,28013.0,GTPDP,0x09fe7fbf,,802003.0,0x0a04,0x0a14,70.0,12942.0,0.0,0000,1.0,0.0,22,12.0,-,1.0,95.0,276.0,123.0,-31.728358,-52.84632,724.0,5.0,c321,08166c1a,21.5,1894.2,0:00:00,0:00:00,-,-,0.0,-,,,,,,,,,,,25939,6344
2025-07-15 07:54:27,2025-07-15 07:53:37,2025-07-15 07:53:36,867488061395116,28014.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,70.0,13944.0,0.0,-,1.0,0.0,22,12.0,-,1.0,99.0,276.0,104.0,-31.727681,-52.853,724.0,5.0,c321,08166c1a,22.2,1894.9,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,5.0,0.0,0.0,10.0,,25941,6345
2025-07-15 08:01:06,2025-07-15 07:56:37,2025-07-15 07:56:36,867488061395116,28017.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,71.0,12956.0,0.0,-,1.0,0.0,22,12.0,-,1.0,102.3,298.0,61.0,-31.718061,-52.900957,0.0,0.0,0000,00000000,26.9,1899.6,0:00:00,0:00:00,-,-,0.0,-,,,,,0.0,0.0,0.0,0.0,10.0,,25944,6346
2025-07-15 08:01:06,2025-07-15 07:59:37,2025-07-15 07:59:35,867488061395116,28018.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,72.0,12948.0,0.0,-,1.0,0.0,22,12.0,-,1.0,100.3,274.0,116.0,-31.699454,-52.94868,0.0,0.0,0000,00000000,32.0,1904.7,0:00:00,0:00:00,-,-,0.0,-,,,,,0.0,0.0,0.0,0.0,10.0,,25945,6347
2025-07-15 08:00:45,2025-07-15 07:59:55,2025-07-15 07:59:54,867488061395116,28019.0,GTPDP,0x09fe7fbf,,802003.0,0x0a04,0x0a14,72.0,12954.0,0.0,0000,1.0,0.0,22,12.0,-,1.0,98.3,270.0,135.0,-31.699313,-52.954303,0.0,0.0,0000,00000000,32.5,1905.2,0:00:00,0:00:00,-,-,0.0,-,,,,,,,,,,,25943,6348
2025-07-15 08:01:07,2025-07-15 08:00:22,2025-07-15 08:00:22,867488061395116,28020.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,73.0,12963.0,0.0,-,1.0,0.0,22,12.0,-,1.0,37.9,305.0,167.0,-31.699066,-52.960062,0.0,0.0,0000,00000000,33.0,1905.7,0:00:00,0:00:00,-,-,0.0,-,,,,,0.0,0.0,0.0,0.0,11.0,,25946,6349
2025-07-15 08:01:24,2025-07-15 08:01:10,2025-07-15 08:01:09,867488061395116,28021.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,73.0,12974.0,0.0,-,1.0,0.0,22,12.0,-,1.0,89.4,335.0,184.0,-31.69251,-52.966295,724.0,4.0,8a1d,053a3e83,34.0,1906.7,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,3.0,0.0,0.0,11.0,,25947,6350
2025-07-15 08:02:16,2025-07-15 08:01:25,2025-07-15 08:01:24,867488061395116,28022.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,73.0,12935.0,0.0,-,1.0,0.0,22,12.0,-,1.0,94.3,7.0,185.0,-31.689125,-52.966979,724.0,4.0,8a1d,053b2a0f,34.4,1907.0,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,28.0,0.0,0.0,11.0,,25948,6351
2025-07-15 08:06:45,2025-07-15 08:02:23,2025-07-15 08:02:23,867488061395116,28023.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,73.0,13950.0,0.0,-,1.0,0.0,22,12.0,-,1.0,99.0,337.0,165.0,-31.674845,-52.965122,724.0,4.0,8a1d,053b2a0f,36.0,1908.7,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,28.0,0.0,0.0,11.0,,25950,6352
2025-07-15 08:06:45,2025-07-15 08:02:37,2025-07-15 08:02:36,867488061395116,28026.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,73.0,12951.0,0.0,-,1.0,0.0,22,12.0,-,1.0,101.3,333.0,186.0,-31.671846,-52.966625,0.0,0.0,0000,00000000,36.4,1909.1,0:00:00,0:00:00,-,-,0.0,-,,,,,0.0,0.0,0.0,0.0,10.0,,25951,6353
2025-07-15 08:06:46,2025-07-15 08:02:48,2025-07-15 08:02:48,867488061395116,28027.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,73.0,12866.0,0.0,-,1.0,0.0,22,12.0,-,1.0,95.7,302.0,198.0,-31.669683,-52.968974,0.0,0.0,0000,00000000,36.7,1909.4,0:00:00,0:00:00,-,-,0.0,-,,,,,0.0,0.0,0.0,0.0,11.0,,25952,6354
2025-07-15 08:06:47,2025-07-15 08:05:37,2025-07-15 08:05:35,867488061395116,28028.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,74.0,12960.0,0.0,-,1.0,0.0,22,12.0,-,1.0,99.9,319.0,254.0,-31.647122,-53.007766,0.0,0.0,0000,00000000,41.3,1914.0,0:00:00,0:00:00,-,-,0.0,-,,,,,0.0,0.0,0.0,0.0,10.0,,25953,6355
2025-07-15 08:06:47,2025-07-15 08:05:57,2025-07-15 08:05:57,867488061395116,28029.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,74.0,12926.0,0.0,-,1.0,0.0,22,12.0,-,1.0,94.9,350.0,253.0,-31.642503,-53.010608,0.0,0.0,0000,00000000,41.9,1914.6,0:00:00,0:00:00,-,-,0.0,-,,,,,0.0,0.0,0.0,0.0,11.0,,25954,6356
2025-07-15 08:09:20,2025-07-15 08:07:36,2025-07-15 08:07:36,867488061395116,28030.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,74.0,13252.0,0.0,-,1.0,0.0,22,12.0,-,1.0,100.8,318.0,260.0,-31.619773,-53.016039,724.0,5.0,c321,08166c19,44.5,1917.2,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,5.0,0.0,0.0,11.0,,25957,6357
2025-07-15 08:09:19,2025-07-15 08:08:06,2025-07-15 08:08:06,867488061395116,28032.0,GTPDP,0x09fe7fbf,,802003.0,0x0a04,0x0a14,74.0,12951.0,0.0,0000,1.0,0.0,22,12.0,-,1.0,92.6,309.0,275.0,-31.614863,-53.022581,724.0,5.0,c321,08166c19,45.4,1918.0,0:00:00,0:00:00,-,-,0.0,-,,,,,,,,,,,25956,6358
2025-07-15 08:09:20,2025-07-15 08:08:37,2025-07-15 08:08:36,867488061395116,28033.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,74.0,13909.0,0.0,-,1.0,0.0,22,12.0,-,1.0,61.7,301.0,277.0,-31.612212,-53.026755,0.0,0.0,0000,00000000,45.9,1918.5,0:00:00,0:00:00,-,-,0.0,-,,,,,0.0,0.0,0.0,0.0,10.0,,25958,6359
2025-07-15 08:09:58,2025-07-15 08:09:46,2025-07-15 08:09:46,867488061395116,28034.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,74.0,13937.0,0.0,-,1.0,0.0,22,12.0,-,1.0,69.3,334.0,285.0,-31.606501,-53.037957,724.0,5.0,c321,08166c0d,47.1,1919.8,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,3.0,0.0,0.0,11.0,,25959,6360
2025-07-15 08:11:49,2025-07-15 08:11:37,2025-07-15 08:11:35,867488061395116,28036.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,75.0,12943.0,0.0,-,1.0,0.0,22,12.0,-,1.0,99.4,342.0,294.0,-31.58282,-53.047933,724.0,5.0,a05d,08186b0e,50.0,1922.6,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,3.0,0.0,0.0,10.0,,25961,6361
2025-07-15 08:12:11,2025-07-15 08:11:59,2025-07-15 08:11:58,867488061395116,28037.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,75.0,13913.0,0.0,-,1.0,0.0,22,12.0,-,1.0,102.5,15.0,262.0,-31.577138,-53.049543,724.0,5.0,a05d,08186b0a,50.6,1923.3,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,28.0,0.0,0.0,11.0,,25962,6362
2025-07-15 08:13:32,2025-07-15 08:13:05,2025-07-15 08:13:04,867488061395116,28038.0,GTPDP,0x09fe7fbf,,802003.0,0x0a04,0x0a14,75.0,12943.0,0.0,0000,1.0,0.0,22,12.0,-,1.0,99.4,17.0,207.0,-31.561534,-53.046817,0.0,0.0,0000,00000000,52.4,1925.1,0:00:00,0:00:00,-,-,0.0,-,,,,,,,,,,,25963,6363
2025-07-15 08:16:24,2025-07-15 08:13:26,2025-07-15 08:13:26,867488061395116,28040.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,75.0,14640.0,0.0,-,1.0,0.0,22,12.0,-,1.0,94.2,343.0,186.0,-31.556385,-53.046303,724.0,5.0,a05d,08186b0e,53.0,1925.7,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,3.0,0.0,0.0,11.0,,25967,6364
2025-07-15 08:16:24,2025-07-15 08:13:33,2025-07-15 08:13:33,867488061395116,28041.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,75.0,13815.0,0.0,-,1.0,0.0,22,12.0,-,1.0,96.5,311.0,174.0,-31.555018,-53.047396,724.0,5.0,a05d,08186b0e,53.2,1925.9,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,3.0,0.0,0.0,11.0,,25968,6365
2025-07-15 08:16:23,2025-07-15 08:13:40,2025-07-15 08:13:39,867488061395116,28042.0,GTPDP,0x09fe7fbf,,802003.0,0x0a04,0x0a14,75.0,13909.0,0.0,0000,1.0,0.0,22,12.0,-,1.0,98.4,306.0,168.0,-31.554117,-53.048777,0.0,0.0,0000,00000000,53.4,1926.0,0:00:00,0:00:00,-,-,0.0,-,,,,,,,,,,,25966,6366
2025-07-15 08:16:25,2025-07-15 08:13:57,2025-07-15 08:13:56,867488061395116,28043.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,76.0,12918.0,0.0,-,1.0,0.0,22,12.0,-,1.0,102.3,341.0,169.0,-31.55099,-53.052037,0.0,0.0,0000,00000000,53.8,1926.5,0:00:00,0:00:00,-,-,0.0,-,,,,,0.0,0.0,0.0,0.0,11.0,,25969,6367
2025-07-15 08:16:25,2025-07-15 08:14:37,2025-07-15 08:14:35,867488061395116,28044.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,76.0,13487.0,0.0,-,1.0,0.0,22,12.0,-,1.0,104.0,353.0,172.0,-31.542763,-53.057876,0.0,0.0,0000,00000000,55.0,1927.6,0:00:00,0:00:00,-,-,0.0,-,,,,,0.0,0.0,0.0,0.0,10.0,,25970,6368
2025-07-15 08:16:26,2025-07-15 08:15:08,2025-07-15 08:15:07,867488061395116,28045.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,76.0,12942.0,0.0,-,1.0,0.0,22,12.0,-,1.0,101.1,323.0,189.0,-31.534984,-53.060458,724.0,5.0,a05d,08186b0a,55.8,1928.5,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,28.0,0.0,0.0,11.0,,25971,6369
2025-07-15 08:18:11,2025-07-15 08:17:37,2025-07-15 08:17:36,867488061395116,28048.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,77.0,14609.0,0.0,-,1.0,0.0,22,12.0,-,1.0,90.7,329.0,196.0,-31.505018,-53.084846,0.0,0.0,0000,00000000,60.0,1932.7,0:00:00,0:00:00,-,-,0.0,-,,,,,0.0,0.0,0.0,0.0,10.0,,25973,6370
2025-07-15 08:18:38,2025-07-15 08:18:26,2025-07-15 08:18:26,867488061395116,28050.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,77.0,12970.0,0.0,-,1.0,0.0,22,12.0,-,1.0,81.0,0.0,198.0,-31.496423,-53.09093,724.0,5.0,0355,00005739,61.1,1933.8,0:00:00,0:00:00,-,-,0.0,-,,,,,1.0,900.0,0.0,0.0,11.0,,25974,6371
2025-07-15 08:19:26,2025-07-15 08:18:40,2025-07-15 08:18:40,867488061395116,28051.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,77.0,12970.0,0.0,-,1.0,0.0,22,12.0,-,1.0,85.8,330.0,202.0,-31.493584,-53.091491,724.0,5.0,0355,00005739,61.4,1934.1,0:00:00,0:00:00,-,-,0.0,-,,,,,1.0,900.0,0.0,0.0,11.0,,25977,6372
2025-07-15 08:19:25,2025-07-15 08:18:42,2025-07-15 08:18:41,867488061395116,28052.0,GTPDP,0x09fe7fbf,,802003.0,0x0a04,0x0a14,77.0,12970.0,0.0,0000,1.0,0.0,22,12.0,-,1.0,86.9,328.0,202.0,-31.493399,-53.091622,0.0,0.0,0000,00000000,61.5,1934.1,0:00:00,0:00:00,-,-,0.0,-,,,,,,,,,,,25976,6373
2025-07-15 08:19:26,2025-07-15 08:19:03,2025-07-15 08:19:03,867488061395116,28053.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,77.0,12943.0,0.0,-,1.0,0.0,22,12.0,-,1.0,86.4,4.0,213.0,-31.489143,-53.094211,724.0,5.0,a05d,08186b0e,62.0,1934.7,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,3.0,0.0,0.0,11.0,,25978,6374
2025-07-15 08:22:22,2025-07-15 08:20:38,2025-07-15 08:20:36,867488061395116,28055.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,78.0,12944.0,0.0,-,1.0,0.0,22,12.0,-,1.0,84.3,335.0,302.0,-31.471636,-53.090805,724.0,5.0,a05d,08186b0e,64.0,1936.7,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,3.0,0.0,0.0,10.0,,25981,6375
2025-07-15 08:22:22,2025-07-15 08:21:06,2025-07-15 08:21:06,867488061395116,28056.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,78.0,12929.0,0.0,-,1.0,0.0,22,12.0,-,1.0,80.7,5.0,326.0,-31.466282,-53.092914,724.0,5.0,a05d,08186b0e,64.7,1937.3,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,3.0,0.0,0.0,11.0,,25982,6376
2025-07-15 08:22:21,2025-07-15 08:21:08,2025-07-15 08:21:08,867488061395116,28058.0,GTPDP,0x09fe7fbf,,802003.0,0x0a04,0x0a14,78.0,12929.0,0.0,0000,1.0,0.0,22,12.0,-,1.0,76.8,6.0,327.0,-31.465887,-53.092865,724.0,5.0,a05d,08186b0e,64.7,1937.4,0:00:00,0:00:00,-,-,0.0,-,,,,,,,,,,,25980,6377
2025-07-15 08:23:50,2025-07-15 08:23:38,2025-07-15 08:23:36,867488061395116,28059.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,79.0,14677.0,0.0,-,1.0,0.0,22,12.0,-,1.0,37.2,3.0,360.0,-31.438177,-53.093805,724.0,5.0,a05d,08186b0d,67.8,1940.5,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,3.0,0.0,0.0,10.0,,25983,6378
2025-07-15 08:23:51,2025-07-15 08:23:40,2025-07-15 08:23:40,867488061395116,28060.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,79.0,13900.0,0.0,-,1.0,0.0,22,12.0,-,1.0,21.5,34.0,361.0,-31.437918,-53.093731,724.0,5.0,a05d,08186b0d,67.8,1940.5,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,3.0,0.0,0.0,11.0,,25984,6379
2025-07-15 08:23:53,2025-07-15 08:23:42,2025-07-15 08:23:42,867488061395116,28061.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,79.0,13900.0,0.0,-,1.0,0.0,22,12.0,-,1.0,20.7,67.0,362.0,-31.437859,-53.093635,724.0,5.0,a05d,08186b0d,67.8,1940.5,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,3.0,0.0,0.0,11.0,,25985,6380
2025-07-15 08:23:55,2025-07-15 08:23:44,2025-07-15 08:23:44,867488061395116,28062.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,79.0,13900.0,0.0,-,1.0,0.0,22,12.0,-,1.0,21.7,109.0,362.0,-31.437867,-53.093514,724.0,5.0,a05d,08186b0d,67.9,1940.5,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,3.0,0.0,0.0,11.0,,25986,6381
2025-07-15 08:24:59,2025-07-15 08:24:47,2025-07-15 08:24:47,867488061395116,28064.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,80.0,13892.0,0.0,-,1.0,0.0,22,12.0,-,1.0,12.6,152.0,404.0,-31.439393,-53.088452,724.0,5.0,a05d,08186b0d,68.4,1941.0,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,3.0,0.0,0.0,11.0,,25988,6382
2025-07-15 08:25:01,2025-07-15 08:24:49,2025-07-15 08:24:49,867488061395116,28065.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,80.0,13892.0,0.0,-,1.0,0.0,22,12.0,-,1.0,12.3,197.0,404.0,-31.439454,-53.088453,724.0,5.0,a05d,08186b0d,68.4,1941.0,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,3.0,0.0,0.0,11.0,,25989,6383
2025-07-15 08:25:03,2025-07-15 08:24:51,2025-07-15 08:24:51,867488061395116,28066.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,80.0,13892.0,0.0,-,1.0,0.0,22,12.0,-,1.0,14.4,249.0,403.0,-31.439493,-53.088511,724.0,5.0,a05d,08186b0d,68.4,1941.0,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,3.0,0.0,0.0,11.0,,25990,6384
2025-07-15 08:25:05,2025-07-15 08:24:53,2025-07-15 08:24:53,867488061395116,28067.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,80.0,13958.0,0.0,-,1.0,0.0,22,12.0,-,1.0,14.6,282.0,403.0,-31.439492,-53.088595,724.0,5.0,a05d,08186b0d,68.4,1941.0,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,3.0,0.0,0.0,11.0,,25991,6385
2025-07-15 08:25:13,2025-07-15 08:25:01,2025-07-15 08:25:01,867488061395116,28068.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,80.0,13878.0,0.0,-,1.0,0.0,22,12.0,-,1.0,6.8,333.0,401.0,-31.439443,-53.088811,724.0,5.0,a05d,08186b0d,68.4,1941.1,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,3.0,0.0,0.0,11.0,,25992,6386
2025-07-15 08:25:18,2025-07-15 08:25:06,2025-07-15 08:25:06,867488061395116,28069.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,80.0,13782.0,0.0,-,1.0,0.0,22,12.0,-,1.0,4.3,142.0,400.0,-31.439436,-53.088802,724.0,5.0,a05d,08186b0d,68.4,1941.1,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,3.0,0.0,0.0,11.0,,25993,6387
2025-07-15 08:25:20,2025-07-15 08:25:08,2025-07-15 08:25:08,867488061395116,28070.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,80.0,13930.0,0.0,-,1.0,0.0,22,12.0,-,1.0,5.0,174.0,399.0,-31.439458,-53.088795,724.0,5.0,a05d,08186b0d,68.4,1941.1,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,3.0,0.0,0.0,11.0,,25994,6388
2025-07-15 08:25:25,2025-07-15 08:25:14,2025-07-15 08:25:13,867488061395116,28071.0,GTIGF,0x09fe7fbf,,802003.0,0x0a04,0x0a14,80.0,13880.0,0.0,0000,0.0,0.0,12,12.0,3197,1.0,0.0,174.0,399.0,-31.439492,-53.088797,724.0,5.0,a05d,08186b0d,68.4,1941.1,0:00:00,0:00:00,-,-,0.0,-,,,,,,,,,,,25995,6389
2025-07-15 08:25:25,2025-07-15 08:25:14,2025-07-15 08:25:13,867488061395116,28072.0,GTSTT,0x09fe7fbf,,802003.0,0x0a04,0x0a14,80.0,13880.0,0.0,0000,0.0,0.0,12,12.0,-,1.0,0.0,174.0,399.0,-31.439492,-53.088797,724.0,5.0,a05d,08186b0d,68.4,1941.1,0:00:00,0:00:00,-,-,0.0,-,,,,,,,,,,,25996,6390
2025-07-15 08:25:26,2025-07-15 08:25:14,2025-07-15 08:25:14,867488061395116,28073.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,80.0,13880.0,0.0,-,0.0,0.0,12,12.0,-,1.0,0.0,174.0,399.0,-31.439492,-53.088797,724.0,5.0,a05d,08186b0d,68.4,1941.1,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,3.0,0.0,0.0,10.0,,25997,6391
2025-07-15 08:25:26,2025-07-15 08:25:14,2025-07-15 08:25:14,867488061395116,28074.0,GTIGL,0x09fe7fbf,,802003.0,0x0a04,0x0a14,80.0,13880.0,0.0,0000,0.0,0.0,12,12.0,-,1.0,0.0,174.0,399.0,-31.439492,-53.088797,724.0,5.0,a05d,08186b0d,68.4,1941.1,0:00:00,0:00:00,-,-,0.0,-,,,,,,,,,1.0,,25998,6392
2025-07-15 08:25:27,2025-07-15 08:25:15,2025-07-15 08:25:14,867488061395116,28075.0,GTSTC,0x09fe7fbf,,802003.0,0x0a04,0x0a14,80.0,13880.0,0.0,0000,0.0,0.0,12,12.0,-,0.0,0.0,174.0,399.0,-31.439492,-53.088797,724.0,5.0,a05d,08186b0d,68.4,1941.1,0:00:00,0:00:00,-,-,0.0,-,,,,,,,,,,,25999,6393
2025-07-15 08:26:20,2025-07-15 08:26:09,2025-07-15 08:26:07,867488061395116,28077.0,GTSTT,0x09fe7fbf,,802003.0,0x0a04,0x0a14,61.0,12800.0,0.0,0000,0.0,0.0,11,12.0,-,1.0,0.0,174.0,399.0,-31.439492,-53.088797,724.0,5.0,a05d,08186b0d,68.4,1941.1,0:00:00,0:00:00,-,-,0.0,-,,,,,,,,,,,26001,6394
2025-07-15 08:52:30,2025-07-15 08:52:18,2025-07-15 08:30:13,867488061395116,28091.0,GTIGN,0x09fe7fbf,,802003.0,0x0a04,0x0a14,49.0,12866.0,0.0,0000,1.0,0.0,22,12.0,1624,0.0,0.0,174.0,399.0,-31.439492,-53.088797,724.0,5.0,a05d,08186b0d,0.0,1941.1,0:00:00,0:00:00,-,-,0.0,-,,,,,,,,,,,26015,6395
2025-07-15 08:52:30,2025-07-15 08:52:18,2025-07-15 08:30:13,867488061395116,28092.0,GTSTT,0x09fe7fbf,,802003.0,0x0a04,0x0a14,49.0,12866.0,0.0,0000,1.0,0.0,22,12.0,-,0.0,0.0,174.0,399.0,-31.439492,-53.088797,724.0,5.0,a05d,08186b0d,0.0,1941.1,0:00:00,0:00:00,-,-,0.0,-,,,,,,,,,,,26016,6396
2025-07-15 08:52:37,2025-07-15 08:52:25,2025-07-15 08:52:25,867488061395116,28093.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,49.0,12418.0,0.0,-,1.0,0.0,22,12.0,-,1.0,0.0,353.0,399.0,-31.439484,-53.088815,724.0,5.0,a05d,08186b0d,0.0,1941.1,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,3.0,0.0,0.0,10.0,,26017,6397
2025-07-15 08:52:37,2025-07-15 08:52:25,2025-07-15 08:52:25,867488061395116,28094.0,GTIGL,0x09fe7fbf,,802003.0,0x0a04,0x0a14,49.0,12418.0,0.0,0000,1.0,0.0,22,12.0,-,1.0,0.0,353.0,399.0,-31.439484,-53.088815,724.0,5.0,a05d,08186b0d,0.0,1941.1,0:00:00,0:00:00,-,-,0.0,-,,,,,,,,,0.0,,26018,6398
2025-07-15 08:52:39,2025-07-15 08:52:27,2025-07-15 08:52:27,867488061395116,28095.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,49.0,12418.0,0.0,-,1.0,0.0,22,12.0,-,1.0,8.3,47.0,398.0,-31.439474,-53.088792,724.0,5.0,a05d,08186b0d,0.0,1941.1,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,3.0,0.0,0.0,11.0,,26019,6399
2025-07-15 08:52:41,2025-07-15 08:52:29,2025-07-15 08:52:29,867488061395116,28096.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,49.0,13783.0,0.0,-,1.0,0.0,22,12.0,-,1.0,8.0,88.0,398.0,-31.439462,-53.088739,724.0,5.0,a05d,08186b0d,0.0,1941.1,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,3.0,0.0,0.0,11.0,,26020,6400
