Data/Hora Inclusão,Data/Hora Evento,GNSS UTC Time,IMEI,Sequência,Tipo Mensagem,Máscara Report,Máscara ERI,Tipo Dispositivo,Versão Protocolo,Versão Firmware,Bateria Interna,Alimentação Externa,Analog Input Mode,Analog Input1 Voltage,Digital Input Status,Digital Output Status,Motion Status,Satélites,Duração da Ignição,Precisão GNSS,Velocidade,Azimuth,Altitude,Latitude,Longitude,MCC,MNC,LAC,Cell ID,Hodômetro Atual,Hodômetro Total,Horímetro Atual,Horímetro Total,Motivo Power Off,Motivo Power On,ID,ID Report Type,Comando Customizado,Battery Status,Backup Battery Voltage,Network Type,RAT,Band,IGN Trigger Data,GNSS Trigger Type,Position Report Type,GNSS Signal Status,Linha,Delay,Log,motion_prefix,report_type
2025-06-30 10:50:35,2025-06-30 10:50:34,2025-06-30 10:50:35,867488061438387,49318.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,13373.0,0.0,-,1.0,0.0,22,12.0,-,1.0,5.4,164.0,193.0,-6.807976,-43.012066,724.0,5.0,f79d,0d94af09,5.8,1221.2,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,28.0,0.0,0.0,11.0,,19945,1.0,Não,2,11
2025-06-30 10:50:36,2025-06-30 10:50:35,2025-06-30 10:50:35,867488061438387,49319.0,GTIGF,0x09fe7fbf,,802003.0,0x0a04,0x0a14,100.0,13373.0,0.0,0000,0.0,0.0,12,12.0,681,0.0,5.4,164.0,193.0,-6.807976,-43.012066,724.0,5.0,f79d,0d94af09,5.8,1221.2,0:00:00,0:00:00,-,-,0.0,-,,,,,,,,,,,19946,1.0,Não,1,
2025-06-30 10:50:36,2025-06-30 10:50:35,2025-06-30 10:50:35,867488061438387,49320.0,GTSTT,0x09fe7fbf,,802003.0,0x0a04,0x0a14,100.0,13373.0,0.0,0000,0.0,0.0,12,12.0,-,0.0,5.4,164.0,193.0,-6.807976,-43.012066,724.0,5.0,f79d,0d94af09,5.8,1221.2,0:00:00,0:00:00,-,-,0.0,-,,,,,,,,,,,19947,1.0,Não,1,
2025-06-30 10:50:37,2025-06-30 10:50:35,2025-06-30 10:50:35,867488061438387,49321.0,GTIGN,0x09fe7fbf,,802003.0,0x0a04,0x0a14,100.0,13300.0,0.0,0000,1.0,0.0,22,12.0,0,0.0,5.4,164.0,193.0,-6.807976,-43.012066,724.0,5.0,f79d,0d94af09,0.0,1221.2,0:00:00,0:00:00,-,-,0.0,-,,,,,,,,,,,19948,2.0,Não,2,
2025-06-30 10:50:37,2025-06-30 10:50:35,2025-06-30 10:50:35,867488061438387,49322.0,GTSTT,0x09fe7fbf,,802003.0,0x0a04,0x0a14,100.0,13300.0,0.0,0000,1.0,0.0,22,12.0,-,0.0,5.4,164.0,193.0,-6.807976,-43.012066,724.0,5.0,f79d,0d94af09,0.0,1221.2,0:00:00,0:00:00,-,-,0.0,-,,,,,,,,,,,19949,2.0,Não,2,
2025-06-30 10:50:38,2025-06-30 10:50:35,2025-06-30 10:50:36,867488061438387,49323.0,GTIGL,0x09fe7fbf,,802003.0,0x0a04,0x0a14,100.0,13300.0,0.0,0000,1.0,0.0,22,12.0,-,1.0,2.7,178.0,193.0,-6.807985,-43.01207,724.0,5.0,f79d,0d94af09,0.0,1221.2,0:00:00,0:00:00,-,-,0.0,-,,,,,,,,,1.0,,19950,3.0,Não,2,1
2025-06-30 10:50:38,2025-06-30 10:50:35,2025-06-30 10:50:36,867488061438387,49324.0,GTIGL,0x09fe7fbf,,802003.0,0x0a04,0x0a14,100.0,13300.0,0.0,0000,1.0,0.0,22,12.0,-,1.0,2.7,178.0,193.0,-6.807985,-43.01207,724.0,5.0,f79d,0d94af09,0.0,1221.2,0:00:00,0:00:00,-,-,0.0,-,,,,,,,,,0.0,,19951,3.0,Não,2,0
2025-06-30 10:50:38,2025-06-30 10:50:35,2025-06-30 10:50:36,867488061438387,49325.0,GTIGF,0x09fe7fbf,,802003.0,0x0a04,0x0a14,100.0,13300.0,0.0,0000,1.0,0.0,12,12.0,0,0.0,2.7,178.0,193.0,-6.807985,-43.01207,724.0,5.0,f79d,0d94af09,0.0,1221.2,0:00:00,0:00:00,-,-,0.0,-,,,,,,,,,,,19952,3.0,Não,1,
2025-06-30 10:50:39,2025-06-30 10:50:35,2025-06-30 10:50:36,867488061438387,49326.0,GTSTT,0x09fe7fbf,,802003.0,0x0a04,0x0a14,100.0,13300.0,0.0,0000,1.0,0.0,12,12.0,-,0.0,2.7,178.0,193.0,-6.807985,-43.01207,724.0,5.0,f79d,0d94af09,0.0,1221.2,0:00:00,0:00:00,-,-,0.0,-,,,,,,,,,,,19953,4.0,Não,1,
2025-06-30 10:50:39,2025-06-30 10:50:36,2025-06-30 10:50:36,867488061438387,49327.0,GTIGN,0x09fe7fbf,,802003.0,0x0a04,0x0a14,100.0,13300.0,0.0,0000,1.0,0.0,22,12.0,0,0.0,2.7,178.0,193.0,-6.807985,-43.01207,724.0,5.0,f79d,0d94af09,0.0,1221.2,0:00:00,0:00:00,-,-,0.0,-,,,,,,,,,,,19954,3.0,Não,2,
2025-06-30 10:50:40,2025-06-30 10:50:36,2025-06-30 10:50:36,867488061438387,49328.0,GTSTT,0x09fe7fbf,,802003.0,0x0a04,0x0a14,100.0,13300.0,0.0,0000,1.0,0.0,22,12.0,-,0.0,2.7,178.0,193.0,-6.807985,-43.01207,724.0,5.0,f79d,0d94af09,0.0,1221.2,0:00:00,0:00:00,-,-,0.0,-,,,,,,,,,,,19955,4.0,Não,2,
2025-06-30 10:50:40,2025-06-30 10:50:36,2025-06-30 10:50:37,867488061438387,49329.0,GTIGL,0x09fe7fbf,,802003.0,0x0a04,0x0a14,100.0,13300.0,0.0,0000,1.0,0.0,22,12.0,-,1.0,0.1,178.0,193.0,-6.807988,-43.01207,724.0,5.0,f79d,0d94af09,0.0,1221.2,0:00:00,0:00:00,-,-,0.0,-,,,,,,,,,1.0,,19956,4.0,Não,2,1
2025-06-30 10:50:41,2025-06-30 10:50:36,2025-06-30 10:50:37,867488061438387,49330.0,GTIGL,0x09fe7fbf,,802003.0,0x0a04,0x0a14,100.0,13300.0,0.0,0000,1.0,0.0,22,12.0,-,1.0,0.1,178.0,193.0,-6.807988,-43.01207,724.0,5.0,f79d,0d94af09,0.0,1221.2,0:00:00,0:00:00,-,-,0.0,-,,,,,,,,,0.0,,19957,5.0,Não,2,0
2025-06-30 10:51:46,2025-06-30 10:51:45,2025-06-30 10:51:46,867488061438387,49333.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,13171.0,0.0,-,1.0,0.0,22,12.0,-,1.0,6.3,200.0,192.0,-6.808001,-43.012072,724.0,5.0,f79d,0d94af09,0.0,1221.2,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,28.0,0.0,0.0,11.0,,19959,1.0,Não,2,11
2025-06-30 10:51:49,2025-06-30 10:51:48,2025-06-30 10:51:49,867488061438387,49334.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,13224.0,0.0,-,1.0,0.0,22,12.0,-,1.0,3.6,235.0,193.0,-6.808021,-43.012094,724.0,5.0,f79d,0d94af09,0.0,1221.2,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,28.0,0.0,0.0,11.0,,19960,1.0,Não,2,11
2025-06-30 10:56:11,2025-06-30 10:56:10,2025-06-30 10:53:37,867488061438387,49339.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,13120.0,0.0,-,1.0,0.0,22,12.0,-,1.0,0.0,63.0,195.0,-6.80801,-43.012067,724.0,5.0,f79d,0d94aa11,0.0,1221.2,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,3.0,0.0,0.0,10.0,,19963,1.0,Não,2,10
2025-06-30 10:59:11,2025-06-30 10:59:10,2025-06-30 10:56:37,867488061438387,49344.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,13085.0,0.0,-,1.0,0.0,22,12.0,-,1.0,0.0,63.0,195.0,-6.80801,-43.012067,724.0,5.0,f79d,0d94aa11,0.0,1221.2,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,3.0,0.0,0.0,10.0,,19966,1.0,Não,2,10
2025-06-30 10:59:27,2025-06-30 10:59:26,2025-06-30 10:59:27,867488061438387,49345.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,13137.0,0.0,-,1.0,0.0,22,12.0,-,1.0,5.1,272.0,195.0,-6.808,-43.012062,724.0,5.0,f79d,0d94aa11,0.0,1221.2,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,3.0,0.0,0.0,11.0,,19967,1.0,Não,2,11
2025-06-30 10:59:44,2025-06-30 10:59:43,2025-06-30 10:59:37,867488061438387,49346.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,13098.0,0.0,-,1.0,0.0,22,12.0,-,1.0,11.2,266.0,195.0,-6.807941,-43.012298,724.0,5.0,f79d,0d94ae05,0.0,1221.2,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,3.0,0.0,0.0,10.0,,19968,1.0,Não,2,10
2025-06-30 10:59:44,2025-06-30 10:59:43,2025-06-30 10:59:44,867488061438387,49347.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,13098.0,0.0,-,1.0,0.0,22,12.0,-,1.0,5.8,229.0,196.0,-6.807953,-43.012423,724.0,5.0,f79d,0d94ae05,0.0,1221.2,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,3.0,0.0,0.0,11.0,,19969,1.0,Não,2,11
2025-06-30 11:00:10,2025-06-30 10:59:54,2025-06-30 10:59:55,867488061438387,49348.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,13124.0,0.0,-,1.0,0.0,22,12.0,-,1.0,4.9,15.0,195.0,-6.807968,-43.012425,724.0,5.0,f79d,0d94af09,0.0,1221.2,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,28.0,0.0,0.0,11.0,,19970,16.0,Não,2,11
2025-06-30 11:00:10,2025-06-30 10:59:56,2025-06-30 10:59:57,867488061438387,49349.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,13124.0,0.0,-,1.0,0.0,22,12.0,-,1.0,4.2,46.0,195.0,-6.807948,-43.012404,724.0,5.0,f79d,0d94af09,0.0,1221.2,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,28.0,0.0,0.0,11.0,,19971,14.0,Não,2,11
2025-06-30 11:00:11,2025-06-30 10:59:59,2025-06-30 11:00:00,867488061438387,49350.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,13113.0,0.0,-,1.0,0.0,22,12.0,-,1.0,5.8,125.0,195.0,-6.807949,-43.012398,724.0,5.0,f79d,0d94af09,0.0,1221.2,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,28.0,0.0,0.0,11.0,,19972,12.0,Não,2,11
2025-06-30 11:00:11,2025-06-30 11:00:01,2025-06-30 11:00:02,867488061438387,49351.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,13063.0,0.0,-,1.0,0.0,22,12.0,-,1.0,5.7,156.0,195.0,-6.807978,-43.012394,724.0,5.0,f79d,0d94af09,0.0,1221.2,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,28.0,0.0,0.0,11.0,,19973,10.0,Não,2,11
2025-06-30 11:05:11,2025-06-30 11:05:10,2025-06-30 11:02:37,867488061438387,49358.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,13101.0,0.0,-,1.0,0.0,22,12.0,-,1.0,0.0,156.0,195.0,-6.807984,-43.012396,724.0,5.0,f79d,0d94b11e,0.0,1221.2,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,1.0,0.0,0.0,10.0,,19977,1.0,Não,2,10
2025-06-30 11:06:01,2025-06-30 11:06:00,2025-06-30 11:05:37,867488061438387,49359.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,12987.0,0.0,-,1.0,0.0,22,12.0,-,1.0,0.0,156.0,195.0,-6.807984,-43.012396,724.0,5.0,f79d,0d94b11e,0.0,1221.2,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,1.0,0.0,0.0,10.0,,19978,1.0,Não,2,10
2025-06-30 11:06:02,2025-06-30 11:06:00,2025-06-30 11:06:01,867488061438387,49360.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,12987.0,0.0,-,1.0,0.0,22,12.0,-,1.0,6.5,205.0,195.0,-6.807985,-43.012399,724.0,5.0,f79d,0d94b11e,0.0,1221.2,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,1.0,0.0,0.0,11.0,,19979,2.0,Não,2,11
2025-06-30 11:06:03,2025-06-30 11:06:02,2025-06-30 11:06:03,867488061438387,49361.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,13224.0,0.0,-,1.0,0.0,22,12.0,-,1.0,11.2,257.0,195.0,-6.808003,-43.012444,724.0,5.0,f79d,0d94b11e,0.0,1221.2,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,1.0,0.0,0.0,11.0,,19980,1.0,Não,2,11
2025-06-30 11:06:05,2025-06-30 11:06:04,2025-06-30 11:06:05,867488061438387,49362.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,13224.0,0.0,-,1.0,0.0,22,12.0,-,1.0,14.7,290.0,195.0,-6.807995,-43.012506,724.0,5.0,f79d,0d94b11e,0.0,1221.2,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,1.0,0.0,0.0,11.0,,19981,1.0,Não,2,11
2025-06-30 11:06:14,2025-06-30 11:06:13,2025-06-30 11:06:14,867488061438387,49363.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,13186.0,0.0,-,1.0,0.0,22,12.0,-,1.0,16.6,248.0,196.0,-6.807927,-43.012831,724.0,5.0,f79d,0d94b11e,0.1,1221.3,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,1.0,0.0,0.0,11.0,,19982,1.0,Não,2,11
2025-06-30 11:06:18,2025-06-30 11:06:16,2025-06-30 11:06:17,867488061438387,49364.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,13186.0,0.0,-,1.0,0.0,22,12.0,-,1.0,18.5,207.0,195.0,-6.808028,-43.012914,724.0,5.0,f79d,0d94b11e,0.1,1221.3,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,1.0,0.0,0.0,11.0,,19983,2.0,Não,2,11
2025-06-30 11:06:32,2025-06-30 11:06:31,2025-06-30 11:06:32,867488061438387,49365.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,13211.0,0.0,-,1.0,0.0,22,12.0,-,1.0,19.8,170.0,194.0,-6.808708,-43.01307,724.0,5.0,f79d,0d94b11e,0.2,1221.4,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,1.0,0.0,0.0,11.0,,19984,1.0,Não,2,11
2025-06-30 11:06:33,2025-06-30 11:06:32,2025-06-30 11:06:33,867488061438387,49366.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,13211.0,0.0,-,1.0,0.0,22,12.0,-,1.0,20.1,139.0,194.0,-6.808748,-43.013041,724.0,5.0,f79d,0d94b11e,0.2,1221.4,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,1.0,0.0,0.0,11.0,,19985,1.0,Não,2,11
2025-06-30 11:06:35,2025-06-30 11:06:34,2025-06-30 11:06:35,867488061438387,49367.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,13211.0,0.0,-,1.0,0.0,22,12.0,-,1.0,19.5,103.0,194.0,-6.808783,-43.012952,724.0,5.0,f79d,0d94b11e,0.2,1221.4,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,1.0,0.0,0.0,11.0,,19986,1.0,Não,2,11
2025-06-30 11:08:00,2025-06-30 11:07:59,2025-06-30 11:08:00,867488061438387,49370.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,13083.0,0.0,-,1.0,0.0,22,12.0,-,1.0,17.0,59.0,198.0,-6.809104,-43.011388,724.0,5.0,f79d,0d94b11e,0.4,1221.6,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,1.0,0.0,0.0,11.0,,19988,1.0,Não,2,11
2025-06-30 11:08:02,2025-06-30 11:08:01,2025-06-30 11:08:02,867488061438387,49371.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,13083.0,0.0,-,1.0,0.0,22,12.0,-,1.0,19.9,26.0,198.0,-6.809028,-43.011329,724.0,5.0,f79d,0d94b11e,0.4,1221.6,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,1.0,0.0,0.0,11.0,,19989,1.0,Não,2,11
2025-06-30 11:08:54,2025-06-30 11:08:53,2025-06-30 11:08:37,867488061438387,49374.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,13253.0,0.0,-,1.0,0.0,22,12.0,-,1.0,51.7,14.0,198.0,-6.805651,-43.010422,724.0,5.0,f79d,0d94af09,1.0,1222.2,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,28.0,0.0,0.0,10.0,,19991,1.0,Não,2,10
2025-06-30 11:08:54,2025-06-30 11:08:53,2025-06-30 11:08:54,867488061438387,49375.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,13253.0,0.0,-,1.0,0.0,22,12.0,-,1.0,65.1,344.0,203.0,-6.803338,-43.01017,724.0,5.0,f79d,0d94af09,1.0,1222.2,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,28.0,0.0,0.0,11.0,,19992,1.0,Não,2,11
2025-06-30 11:10:54,2025-06-30 11:10:53,2025-06-30 11:10:54,867488061438387,49378.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,13412.0,0.0,-,1.0,0.0,22,12.0,-,1.0,46.1,309.0,194.0,-6.785894,-43.013935,724.0,5.0,f79d,0d94af01,3.1,1224.3,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,7.0,0.0,0.0,11.0,,19994,1.0,Não,2,11
2025-06-30 11:11:55,2025-06-30 11:11:54,2025-06-30 11:11:37,867488061438387,49379.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,13206.0,0.0,-,1.0,0.0,22,12.0,-,1.0,0.0,309.0,180.0,-6.784819,-43.015638,724.0,5.0,f79d,0d94aa21,3.3,1224.5,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,1.0,0.0,0.0,10.0,,19995,1.0,Não,2,10
2025-06-30 11:11:56,2025-06-30 11:11:54,2025-06-30 11:11:55,867488061438387,49380.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,13206.0,0.0,-,1.0,0.0,22,12.0,-,1.0,11.1,352.0,179.0,-6.784803,-43.015635,724.0,5.0,f79d,0d94aa21,3.3,1224.5,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,1.0,0.0,0.0,11.0,,19996,2.0,Não,2,11
2025-06-30 11:11:59,2025-06-30 11:11:58,2025-06-30 11:11:59,867488061438387,49381.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,13206.0,0.0,-,1.0,0.0,22,12.0,-,1.0,15.5,317.0,179.0,-6.784667,-43.015687,724.0,5.0,f79d,0d94aa21,3.3,1224.5,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,1.0,0.0,0.0,11.0,,19997,1.0,Não,2,11
2025-06-30 11:12:00,2025-06-30 11:11:59,2025-06-30 11:12:00,867488061438387,49382.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,13206.0,0.0,-,1.0,0.0,22,12.0,-,1.0,17.1,269.0,178.0,-6.784665,-43.015729,724.0,5.0,f79d,0d94aa21,3.3,1224.5,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,1.0,0.0,0.0,11.0,,19998,1.0,Não,2,11
2025-06-30 11:12:02,2025-06-30 11:12:01,2025-06-30 11:12:02,867488061438387,49383.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,13206.0,0.0,-,1.0,0.0,22,12.0,-,1.0,24.3,202.0,178.0,-6.784746,-43.015785,724.0,5.0,f79d,0d94aa21,3.3,1224.5,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,1.0,0.0,0.0,11.0,,19999,1.0,Não,2,11
2025-06-30 11:12:31,2025-06-30 11:12:30,2025-06-30 11:12:31,867488061438387,49384.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,13276.0,0.0,-,1.0,0.0,22,12.0,-,1.0,9.5,152.0,169.0,-6.78688,-43.017326,724.0,5.0,f79d,0d94af01,3.6,1224.8,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,7.0,0.0,0.0,11.0,,20000,1.0,Não,2,11
2025-06-30 11:12:35,2025-06-30 11:12:34,2025-06-30 11:12:35,867488061438387,49385.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,13328.0,0.0,-,1.0,0.0,22,12.0,-,1.0,4.7,52.0,168.0,-6.786876,-43.017315,724.0,5.0,f79d,0d94af01,3.6,1224.8,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,7.0,0.0,0.0,11.0,,20001,1.0,Não,2,11
2025-06-30 11:12:39,2025-06-30 11:12:38,2025-06-30 11:12:39,867488061438387,49386.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,13429.0,0.0,-,1.0,0.0,22,12.0,-,1.0,12.3,88.0,169.0,-6.786866,-43.017273,724.0,5.0,f79d,0d94af01,3.6,1224.8,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,7.0,0.0,0.0,11.0,,20002,1.0,Não,2,11
2025-06-30 11:12:42,2025-06-30 11:12:41,2025-06-30 11:12:42,867488061438387,49387.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,13429.0,0.0,-,1.0,0.0,22,12.0,-,1.0,12.3,121.0,168.0,-6.786906,-43.017191,724.0,5.0,f79d,0d94af01,3.6,1224.8,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,7.0,0.0,0.0,11.0,,20003,1.0,Não,2,11
2025-06-30 11:17:11,2025-06-30 11:17:10,2025-06-30 11:14:37,867488061438387,49394.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,13201.0,0.0,-,1.0,0.0,22,12.0,-,1.0,0.0,121.0,169.0,-6.786942,-43.017143,724.0,5.0,f79d,0d94af01,3.6,1224.8,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,7.0,0.0,0.0,10.0,,20007,1.0,Não,2,10
2025-06-30 11:18:09,2025-06-30 11:18:08,2025-06-30 11:17:37,867488061438387,49395.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,13166.0,0.0,-,1.0,0.0,22,12.0,-,1.0,0.0,121.0,169.0,-6.786953,-43.017135,724.0,5.0,f79d,0d94af01,3.6,1224.8,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,7.0,0.0,0.0,10.0,,20008,1.0,Não,2,10
2025-06-30 11:18:09,2025-06-30 11:18:08,2025-06-30 11:18:09,867488061438387,49396.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,13166.0,0.0,-,1.0,0.0,22,12.0,-,1.0,3.0,348.0,169.0,-6.787053,-43.017037,724.0,5.0,f79d,0d94af01,3.6,1224.8,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,7.0,0.0,0.0,11.0,,20009,1.0,Não,2,11
2025-06-30 11:18:10,2025-06-30 11:18:09,2025-06-30 11:18:10,867488061438387,49397.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,13282.0,0.0,-,1.0,0.0,22,12.0,-,1.0,5.8,310.0,169.0,-6.787047,-43.017047,724.0,5.0,f79d,0d94af01,3.6,1224.8,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,7.0,0.0,0.0,11.0,,20010,1.0,Não,2,11
2025-06-30 11:22:19,2025-06-30 11:22:18,2025-06-30 11:20:37,867488061438387,49402.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,12980.0,0.0,-,1.0,0.0,22,12.0,-,1.0,0.0,310.0,169.0,-6.78704,-43.017059,724.0,5.0,f79d,0d94af01,3.6,1224.8,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,7.0,0.0,0.0,10.0,,20013,1.0,Não,2,10
2025-06-30 11:22:20,2025-06-30 11:22:18,2025-06-30 11:22:19,867488061438387,49403.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,12980.0,0.0,-,1.0,0.0,22,12.0,-,1.0,9.4,119.0,170.0,-6.787048,-43.017048,724.0,5.0,f79d,0d94af01,3.6,1224.8,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,7.0,0.0,0.0,11.0,,20014,2.0,Não,2,11
2025-06-30 11:23:22,2025-06-30 11:23:21,2025-06-30 11:23:22,867488061438387,49406.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,12908.0,0.0,-,1.0,0.0,22,12.0,-,1.0,3.7,85.0,176.0,-6.787906,-43.015702,724.0,5.0,f79d,0d94af01,3.8,1225.0,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,7.0,0.0,0.0,11.0,,20016,1.0,Não,2,11
2025-06-30 11:23:27,2025-06-30 11:23:26,2025-06-30 11:23:27,867488061438387,49407.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,12780.0,0.0,-,1.0,0.0,22,12.0,-,1.0,5.5,48.0,176.0,-6.787894,-43.015673,724.0,5.0,f79d,0d94af01,3.8,1225.0,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,7.0,0.0,0.0,11.0,,20017,1.0,Não,2,11
2025-06-30 11:25:11,2025-06-30 11:25:10,2025-06-30 11:23:37,867488061438387,49410.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,12787.0,0.0,-,1.0,0.0,22,12.0,-,1.0,10.9,43.0,177.0,-6.787701,-43.015502,724.0,5.0,f79d,0d94af01,4.1,1225.3,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,7.0,0.0,0.0,10.0,,20019,1.0,Não,2,10
2025-06-30 11:25:11,2025-06-30 11:25:10,2025-06-30 11:25:11,867488061438387,49411.0,GTERI,0x09fe3fbf,0x00028102,802003.0,0x0a04,0x0a14,100.0,12787.0,0.0,-,1.0,0.0,22,12.0,-,1.0,5.9,84.0,188.0,-6.785937,-43.013958,724.0,5.0,f79d,0d94af01,4.1,1225.3,0:00:00,0:00:00,-,-,0.0,-,,,,,4.0,7.0,0.0,0.0,11.0,,20020,1.0,Não,2,11
